boxes_in,boxes_merged_away,boxes_out,byte_sha256,dest_image,dest_label,dropped_classes,height,kept_classes,pixel_sha256,provenance,retrain_v2,sample_id,source_dataset,source_label,source_path,source_split,source_stem,split,width
1,0,1,1b5394ed2640ad76cd9940a1f9c7e606930ad98703f4fdd75ed1ff23ac5b086e,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0118.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0118.txt,,640,bruise,aac5a7919cb7191c71673879464770223866858b001308964d1fc1637c7e2b66,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0118,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0118.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0118.jpg,train,syn_wound_0118,train,640
1,0,1,3292f8ff49b6b8ef95a36c84dbe9f22ef00dc71fde7eecfa1d08b76857f81138,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0119.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0119.txt,,640,bruise,ebf97dd12e2d7a9299c02a6a4afc9bb4d42e22f9b15559dd20775a8f46b04022,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0119,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0119.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0119.jpg,train,syn_wound_0119,train,640
1,0,1,cf15ddf7bd1c5cef6d20d4311020116d500b3013d2e33870e5f8d433bb0b0621,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0120.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0120.txt,,640,bruise,57095cfc3410f9ca31732d41597d03b6f423403e0b6efe0b7441221af19be614,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0120,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0120.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0120.jpg,train,syn_wound_0120,train,640
1,0,1,125a9ae9bb4c8cbe61725dfa2475915907c72d2484da766b1b99ea80ac24f99e,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0126.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0126.txt,,640,cut,94d0eff1d3cff20c3813888c3932a7d80ef3515b19513e974e0246d35caf6d39,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0126,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0126.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0126.jpg,train,syn_wound_0126,train,640
1,0,1,a0572398698231fab96c5d6925bce7257bab28b99788606df0a5aed32fb680c5,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0128.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0128.txt,,640,bruise,c4146475dbcc02cfe9ca5d8aecd1c501f33c748b905197d8f96c87865544c426,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0128,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0128.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0128.jpg,train,syn_wound_0128,train,640
1,0,1,edf8068edceb2a68465660eb4c098f629bde8b246e29ecc80e6e20e261351123,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0130.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0130.txt,,640,bruise,b2b7dde77d0fe106dbe0f1599902c53eec0fbbe8b289223a336a34f58864e06e,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0130,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0130.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0130.jpg,train,syn_wound_0130,train,640
1,0,1,41563152167f965615a3566fec2e0564a29074b6f712f1cc35568bba76acb713,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0132.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0132.txt,,640,bruise,e7ca49deab84570ffcbe1c3dc59dc2fac8eb7f75ccf47f4c23083e6f64079c40,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0132,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0132.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0132.jpg,train,syn_wound_0132,train,640
1,0,1,ec33bb2db1f8a7d8e42890295182161ed23370ca6049816c1fa57fec5678ca0c,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0133.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0133.txt,,640,cut,c4d8df976c4f8b2860c974459ff430936961a18a4a3c9621faf93b4d89445b9c,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0133,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0133.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0133.jpg,train,syn_wound_0133,train,640
1,0,1,b7af43e77e66e3b8737cf41496b4dece7be79f51bf9deb385bacaba463ea4a1f,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0134.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0134.txt,,640,cut,c2e2ba7f1bdd50112f38e8549fb1eb695142bb925dd5cd72edf29ce9fa684a93,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0134,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0134.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0134.jpg,train,syn_wound_0134,train,640
1,0,1,f3e4f224a9ceb52fdede592b0bd5ef012808dff708691f4738206f070d37c1e2,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0136.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0136.txt,,640,bruise,3a4dbd65c84938706d553a87537cf75f24225c15233c18caeeaeaa1edd67f44f,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0136,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0136.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0136.jpg,train,syn_wound_0136,train,640
1,0,1,aae4102868c42e1b4417a06c01f2e57ea903e14a2732841c59df60781855571e,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0137.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0137.txt,,640,cut,e8aa78af2c62c860e4af7db9f2df5d3d3315ac418de446853ebae9239090b4e3,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0137,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0137.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0137.jpg,train,syn_wound_0137,train,640
1,0,1,1738dbb94685872d48a4661b4b8af835eb3ce8790b7307b46eb976a881288925,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0139.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0139.txt,,640,bruise,6bda740380435dff940f85df47ab52b87b55e3e50c3e76181adab40167e773cf,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0139,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0139.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0139.jpg,train,syn_wound_0139,train,640
1,0,1,e462f2d1cf3df0be0e3fbb296ee2de00d917d3a412a1c13993b5e7eb2ac372a4,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0141.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0141.txt,,640,cut,fd8d1401feb9212d35992f2661e2c6bfa7a3f758b43220a96bcc7620eea00e9b,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0141,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0141.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0141.jpg,train,syn_wound_0141,train,640
1,0,1,00ffd5063a5bd0c23920d1d12d8217aa717006fe6248675d4f23ed5c7ae851f5,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0142.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0142.txt,,640,bruise,558fb82bb3f0cb1a2042f87d968b5274b55e49b2be79c7bf2437319ad4d24014,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0142,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0142.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0142.jpg,train,syn_wound_0142,train,640
1,0,1,7c5f9e9ead0fe2b9aa3bec57e4c179c41d5dff473ada2284a40d3231bfa11b09,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0145.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0145.txt,,640,cut,e2124a63ae2184963710fba1bd66e5ec55c803ec6d2c4dc4dc0d2bc6599cba79,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0145,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0145.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0145.jpg,train,syn_wound_0145,train,640
1,0,1,36c038f7e54b35b4a318f967faf7f9190c01ddee5175503fc14fda745dbb191f,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0146.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0146.txt,,640,bruise,2c277b193d76271b446c70e4c7bc475c8d0ddabc1d963313929a13ac2329d95a,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0146,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0146.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0146.jpg,train,syn_wound_0146,train,640
1,0,1,1674fe9d904c4c1f2dc12838df88ec7ff0e493bad87ae6a54655b441a8d08491,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_0148.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_0148.txt,,640,cut,3eb65bad0545c7445dd8799c98745839f5ebc6e6c0253269fa8a8f6916145290,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0148,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0148.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_0148.jpg,train,syn_wound_0148,train,640
1,0,1,6ea97d6703ba096ac01a710fec4f5ff00c3b194f70735e1fdb445bf63ca3e24a,data/datasets/yolo_retrain_v2/images/train/raw_synthetic_wound__syn_wound_neardup.jpg,data/datasets/yolo_retrain_v2/labels/train/raw_synthetic_wound__syn_wound_neardup.txt,,640,bruise,66161c4de0992abfedd2633ab8141d0f6c7bb99d4aec80428c1a480a1f7132db,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_neardup,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/labels/syn_wound_neardup.txt,data/datasets/raw/synthetic_wound/train/images/syn_wound_neardup.jpg,train,syn_wound_neardup,train,640
1,0,1,36bd205ae164f37eaaeaa3a49fa90c2299360649be6ee75738ec3b106f5d3923,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0150.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0150.txt,,640,bruise,3e46496c35a089cd7476e5cc0b24a7c4611962730bee8962addd19edead54ebd,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0150,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0150.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0150.jpg,val,syn_wound_0150,val,640
1,0,1,c0a6d7b170a7d9656477fbcafb09d5a4ee2c0e81e6893bbcafc9991adace7e98,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0153.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0153.txt,,640,bruise,3f82065f4aeaf52b4dce9bdea5e61219309375d7fa7c2fe9ff90a962910aed1c,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0153,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0153.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0153.jpg,val,syn_wound_0153,val,640
1,0,1,7c7034a47ec81d51e40bb2a40b913434f0ec47eff5ada6891b2f87c25d21dfab,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0156.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0156.txt,,640,bruise,6b3234a8179e25556ca254fe35b994cf13d26b76311590b70b4ae7b4e143f964,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0156,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0156.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0156.jpg,val,syn_wound_0156,val,640
1,0,1,d3cf73a74cff04f51d6fa43854997f1faf773aa54d5653d9fa86ef3da3c6d41c,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0157.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0157.txt,,640,cut,7161316c32923c1e5bf4236fcd461223cd4ccad4106ebeb915764bcc9e61252c,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0157,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0157.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0157.jpg,val,syn_wound_0157,val,640
1,0,1,e0ac733b8fd77e408ffa5132c565c0515ecb5db85e260c33897f7d8338be592c,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0158.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0158.txt,,640,bruise,ad450b83253ad13b347826ee915c71ec16bcdf9d8c96cfbadc9087f69ff26e84,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0158,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0158.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0158.jpg,val,syn_wound_0158,val,640
1,0,1,657004b1eca24048e8dfa53f61ee3e57e8ae92bd316711d650915ed020a5dac4,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0160.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0160.txt,,640,bruise,033f34872f2f97517b149bd54cbdfde7afa60f822978aa891bc1f7ebd7bb4faa,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0160,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0160.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0160.jpg,val,syn_wound_0160,val,640
1,0,1,f3526ef3fed58c72c3a922d4d851a02a8cf782dc52f6b7d10fe05e57facce92b,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0161.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0161.txt,,640,bruise,2011dbcdc9edcecd17db6c78f343cf50e4318dacf0f4f66505ed8089bf6f6463,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0161,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0161.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0161.jpg,val,syn_wound_0161,val,640
1,0,1,a16317e9883a84a512ebe2e0b1954f4fc8a4f1883a57ecd1c1658099bbd470d9,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0163.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0163.txt,,640,bruise,cd8c027d07ad5141421b46f4f2538b96edd33f0f72652e2ff75016c25907577f,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0163,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0163.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0163.jpg,val,syn_wound_0163,val,640
1,0,1,c1cb2f0bbad8b2ecd5d62b120d09490ac38626e6af6a613aab1c5c7de06e2ec3,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0164.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0164.txt,,640,cut,8a3c2cca79efcf52e80ff56e15eda103d95c106cad360616eb94e2bae60a3073,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0164,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0164.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0164.jpg,val,syn_wound_0164,val,640
1,0,1,4bdffbee64e54a8c8ed97f8638a73e6f9ac12179bf8e4f74d56ae99954d89d8d,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0167.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0167.txt,,640,bruise,d1bdff6c691cd1c31a4ff373c4dea67e6aaab59ef21db4ab7000e2c8786785fc,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0167,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0167.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0167.jpg,val,syn_wound_0167,val,640
1,0,1,efa9ab0ddbb95f2d16badd14989395ee570ae676031903957bf902abca08902c,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0170.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0170.txt,,640,cut,a780473470fff5928ea5134e41126d3e151afa588a1c5a786cb903c56bd7f8e5,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0170,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0170.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0170.jpg,val,syn_wound_0170,val,640
1,0,1,5000040f1b625ab084f79ddb4f53b5249322012949559a2a75746241b0b602d2,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0171.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0171.txt,,640,bruise,f5e8be7d6f8d78b9f33ddf496ecb959040909ecea6d159e740bc9d959295c7ee,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0171,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0171.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0171.jpg,val,syn_wound_0171,val,640
1,0,1,80c2821fc0d5c5d4271d19e952493147033f65dbcb11dcd10fff2ae230be25c1,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0172.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0172.txt,,640,bruise,22844990fd880462094f6b197a46664392044d17433073f250b79ad48063bf75,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0172,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0172.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0172.jpg,val,syn_wound_0172,val,640
1,0,1,3b04916467c05ca5d2ef2370e95ed4028e3877f8d9a4f214987000896eb74944,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0173.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0173.txt,,640,cut,3fe10bf669db7df3ac3c7db4ed78f0ae4ea11cee87b9834bd62fddec8619cf68,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0173,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0173.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0173.jpg,val,syn_wound_0173,val,640
1,0,1,d130f9cc4e16813cf37e0ba681d8b7a972a0481ac879c49e3e61e43abb503faf,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0179.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0179.txt,,640,cut,22354de9f1781dcb4fd52ebf4a19e69f7774781269c6d27853b86fa0355f2f9d,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0179,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0179.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0179.jpg,val,syn_wound_0179,val,640
1,0,1,4a534828947d9ee6be3c1f96e2efd7ab67700d58f0d29db9f9e626b7269a13d2,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0181.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0181.txt,,640,bruise,55d66d81809ee5dac8e5955d6b5fb1a802e0f086f71f0f59a03fa8ed2094f3fb,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0181,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0181.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0181.jpg,val,syn_wound_0181,val,640
1,0,1,4ab3d95f85114bcadea357c87fb6608ee9098f04e1bdf0e45ebc472e2d374779,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0182.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0182.txt,,640,bruise,ace1d0125b7e1413b2a57d09858552a8bd829a58061a41b3a0e38fe6ce810c51,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0182,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0182.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0182.jpg,val,syn_wound_0182,val,640
1,0,1,f01d1481fecb624ca20deb5f76433a9af8e263ec3bb51e23b1b269c6bfd0f057,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0183.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0183.txt,,640,cut,00a3883595de0d1c41ef5a44e475b6f6f916833a8f457d5654a357fe03ad5bde,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0183,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0183.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0183.jpg,val,syn_wound_0183,val,640
1,0,1,d872bb26a51e3467fbebae3527073a29444b011bf3b05b9a4040614e9013b7f3,data/datasets/yolo_retrain_v2/images/val/raw_synthetic_wound__syn_wound_0184.jpg,data/datasets/yolo_retrain_v2/labels/val/raw_synthetic_wound__syn_wound_0184.txt,,640,bruise,6ac2b3fde5e8225852846d07737e8eb04e037566c73510c2df59018a74bf4582,SYNTHETIC,copied_from_yolo_processed,raw_synthetic_wound__syn_wound_0184,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0184.txt,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0184.jpg,val,syn_wound_0184,val,640
1,0,1,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,data/datasets/yolo_retrain_v2/images/test/yolo_real_wound__public_sample_0001.jpg,data/datasets/yolo_retrain_v2/labels/test/yolo_real_wound__public_sample_0001.txt,,224,cut,f3a0596e8cd0212b0435977128635e66bd899c555bf9a3e2f923ec665b044d71,SYNTHETIC,copied_from_yolo_processed,yolo_real_wound__public_sample_0001,yolo_real_wound,data/datasets/yolo_real_wound/labels/test/public_sample_0001.txt,data/datasets/yolo_real_wound/images/test/public_sample_0001.jpg,test,public_sample_0001,test,224
1,0,1,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,data/datasets/yolo_retrain_v2/images/test/yolo_real_wound__public_sample_0002.jpg,data/datasets/yolo_retrain_v2/labels/test/yolo_real_wound__public_sample_0002.txt,,224,bruise,b5b1eaa164eed94f775a3402658434e6e6c0fa5b4e2f38aa2cfbd8d81f00a88c,SYNTHETIC,copied_from_yolo_processed,yolo_real_wound__public_sample_0002,yolo_real_wound,data/datasets/yolo_real_wound/labels/test/public_sample_0002.txt,data/datasets/yolo_real_wound/images/test/public_sample_0002.jpg,test,public_sample_0002,test,224
,,0,,data/datasets/yolo_retrain_v2/images/val/negative__blank_skin.jpg,data/datasets/yolo_retrain_v2/labels/val/negative__blank_skin.txt,,,,,SYNTHETIC,existing_negative_empty_label,negative__blank_skin,yolo_injury_negative,,data/datasets/yolo_injury/blank_skin.jpg,,,val,
,,0,,data/datasets/yolo_retrain_v2/images/test/negative__dummy_test.jpg,data/datasets/yolo_retrain_v2/labels/test/negative__dummy_test.txt,,,,,SYNTHETIC,existing_negative_empty_label,negative__dummy_test,yolo_injury_negative,,data/datasets/yolo_injury/dummy_test.jpg,,,test,
