sample_id,split,subject_id,dest_image,dest_label,source_dataset,source_path,provenance,pixel_sha256,n_boxes,class_ids,is_negative
wound_azh_patches_c69dcb7ad054b063cd0470aa944cf01e_1,test,azh:c69dcb7ad054b063cd0470aa944cf01e,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_c69dcb7ad054b063cd0470aa944cf01e_1.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_c69dcb7ad054b063cd0470aa944cf01e_1.txt,azh_patches,data/datasets/external/azh_patches/test/images/c69dcb7ad054b063cd0470aa944cf01e_1.png,PUBLIC_REAL_PHOTOS,8b7f36f1060422dc4ee894876a6cc051457b1487ebc57f45d588efbf7624c18a,1,2,0
wound_azh_patches_c69dcb7ad054b063cd0470aa944cf01e_2,test,azh:c69dcb7ad054b063cd0470aa944cf01e,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_c69dcb7ad054b063cd0470aa944cf01e_2.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_c69dcb7ad054b063cd0470aa944cf01e_2.txt,azh_patches,data/datasets/external/azh_patches/test/images/c69dcb7ad054b063cd0470aa944cf01e_2.png,PUBLIC_REAL_PHOTOS,264cac30d68b2d7f5567f455d74253df5fce1c809d5ebd0631a81066332c6c48,1,2,0
wound_azh_patches_c6d01bfe1f8d1f9aa5404e64e114f0ee_0,val,azh:c6d01bfe1f8d1f9aa5404e64e114f0ee,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_c6d01bfe1f8d1f9aa5404e64e114f0ee_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_c6d01bfe1f8d1f9aa5404e64e114f0ee_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/c6d01bfe1f8d1f9aa5404e64e114f0ee_0.png,PUBLIC_REAL_PHOTOS,2f786a5d3aa5a7ee1fd77e7304753d24799d58b84d9e0b84129a2c438d64b73e,1,2,0
wound_azh_patches_c89d9e02226bdc10e8e259f6cd2e3b63_0,train,azh:c89d9e02226bdc10e8e259f6cd2e3b63,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_c89d9e02226bdc10e8e259f6cd2e3b63_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_c89d9e02226bdc10e8e259f6cd2e3b63_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/c89d9e02226bdc10e8e259f6cd2e3b63_0.png,PUBLIC_REAL_PHOTOS,0fb497ce599da68bb98d68db92e4ba34761a8e9b7a01db90bda8d10496ac8316,1,2,0
wound_azh_patches_c8b2c366e585c47212fb27fb1791819c_0,test,azh:c8b2c366e585c47212fb27fb1791819c,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_c8b2c366e585c47212fb27fb1791819c_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_c8b2c366e585c47212fb27fb1791819c_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/c8b2c366e585c47212fb27fb1791819c_0.png,PUBLIC_REAL_PHOTOS,ccbe9a01a62ea0e4a734c5090748ed999006508a3a345d03bdc6763a9c0035a0,1,2,0
wound_azh_patches_c8cb5cde1cc95b62bf63a8c980c26172_0,train,azh:c8cb5cde1cc95b62bf63a8c980c26172,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_c8cb5cde1cc95b62bf63a8c980c26172_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_c8cb5cde1cc95b62bf63a8c980c26172_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/c8cb5cde1cc95b62bf63a8c980c26172_0.png,PUBLIC_REAL_PHOTOS,069a53820a19bcf5cfdddf755f7348b75110339fbbdb2afb8314e036ac195398,1,2,0
wound_azh_patches_c9514185a0779a67ab879ba57b1b4330_0,train,azh:c9514185a0779a67ab879ba57b1b4330,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_c9514185a0779a67ab879ba57b1b4330_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_c9514185a0779a67ab879ba57b1b4330_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/c9514185a0779a67ab879ba57b1b4330_0.png,PUBLIC_REAL_PHOTOS,2a4646e103288de28880582f88c1f66fcbd6c12c90d45092ba67de9b24fe1e77,1,2,0
wound_azh_patches_cae0a471fae3ff8bb9c02293613e9c73_0,val,azh:cae0a471fae3ff8bb9c02293613e9c73,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_cae0a471fae3ff8bb9c02293613e9c73_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_cae0a471fae3ff8bb9c02293613e9c73_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cae0a471fae3ff8bb9c02293613e9c73_0.png,PUBLIC_REAL_PHOTOS,603e44b404d43702846de415f657001edb4281b84561de48fab48013d1bb1521,1,2,0
wound_azh_patches_cae42b39ca992138485e9212dda3d9c0_0,test,azh:cae42b39ca992138485e9212dda3d9c0,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_cae42b39ca992138485e9212dda3d9c0_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_cae42b39ca992138485e9212dda3d9c0_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cae42b39ca992138485e9212dda3d9c0_0.png,PUBLIC_REAL_PHOTOS,ae23c275b99f9fae2a7ed753e704386b960459e690ceb7d45f3678fbb2cd4b5f,1,2,0
wound_azh_patches_cb17569424d3c73fe71071ad8166acf2_0,train,azh:cb17569424d3c73fe71071ad8166acf2,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cb17569424d3c73fe71071ad8166acf2_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cb17569424d3c73fe71071ad8166acf2_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cb17569424d3c73fe71071ad8166acf2_0.png,PUBLIC_REAL_PHOTOS,de9360527fef1db301cd122f739125a79ad36014d4734cc7976cefcbab0605ad,1,2,0
wound_azh_patches_cb22ef69d6adf0a06e5cc8041f61e08b_0,train,azh:cb22ef69d6adf0a06e5cc8041f61e08b,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cb22ef69d6adf0a06e5cc8041f61e08b_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cb22ef69d6adf0a06e5cc8041f61e08b_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cb22ef69d6adf0a06e5cc8041f61e08b_0.png,PUBLIC_REAL_PHOTOS,0693a2f5f3b7ab4b49036c4a046bfecbc3dfef2f760648e72cb9d8ef53e4f456,1,2,0
wound_azh_patches_cb49f7106d1dc57f31fd4cd43918226c_0,train,azh:cb49f7106d1dc57f31fd4cd43918226c,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cb49f7106d1dc57f31fd4cd43918226c_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cb49f7106d1dc57f31fd4cd43918226c_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cb49f7106d1dc57f31fd4cd43918226c_0.png,PUBLIC_REAL_PHOTOS,2a7a2f760f5c695979637b3c748059f5efdd6abf677b43edc646c56c06d8f863,1,2,0
wound_azh_patches_cc3351766035c3abf47d44130e9447fc_0,train,azh:cc3351766035c3abf47d44130e9447fc,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cc3351766035c3abf47d44130e9447fc_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cc3351766035c3abf47d44130e9447fc_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cc3351766035c3abf47d44130e9447fc_0.png,PUBLIC_REAL_PHOTOS,19016f4ac2fb702f05b2eb5d27b4da84dfa5c4eeac2525df43e0acfdc402baca,1,2,0
wound_azh_patches_cc80544140c26be0c69e6d060884d070_0,val,azh:cc80544140c26be0c69e6d060884d070,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_cc80544140c26be0c69e6d060884d070_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_cc80544140c26be0c69e6d060884d070_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cc80544140c26be0c69e6d060884d070_0.png,PUBLIC_REAL_PHOTOS,77a3983d227e6c249d97a533f2acdf1e8533ac993f44a3467b9ec685b0658cb4,1,2,0
wound_azh_patches_cc80544140c26be0c69e6d060884d070_1,val,azh:cc80544140c26be0c69e6d060884d070,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_cc80544140c26be0c69e6d060884d070_1.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_cc80544140c26be0c69e6d060884d070_1.txt,azh_patches,data/datasets/external/azh_patches/test/images/cc80544140c26be0c69e6d060884d070_1.png,PUBLIC_REAL_PHOTOS,b4fc1530ecc383b07d37289a25a43451f728a0898e0c5ce99294486f0d41da03,1,2,0
wound_azh_patches_cc80544140c26be0c69e6d060884d070_2,val,azh:cc80544140c26be0c69e6d060884d070,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_cc80544140c26be0c69e6d060884d070_2.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_cc80544140c26be0c69e6d060884d070_2.txt,azh_patches,data/datasets/external/azh_patches/test/images/cc80544140c26be0c69e6d060884d070_2.png,PUBLIC_REAL_PHOTOS,13dd422107810f301283e1a8334003e9e2fb7af3832a6d291c7935b6ea0140fa,1,2,0
wound_azh_patches_cc80544140c26be0c69e6d060884d070_3,val,azh:cc80544140c26be0c69e6d060884d070,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_cc80544140c26be0c69e6d060884d070_3.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_cc80544140c26be0c69e6d060884d070_3.txt,azh_patches,data/datasets/external/azh_patches/test/images/cc80544140c26be0c69e6d060884d070_3.png,PUBLIC_REAL_PHOTOS,2d4b52c9036bb1731e7fd3eddfa84e1679357dc3d798dea05450414cbea8d135,1,2,0
wound_azh_patches_cc89d9cbb5bf15efc483526cdf9f0082_0,test,azh:cc89d9cbb5bf15efc483526cdf9f0082,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_cc89d9cbb5bf15efc483526cdf9f0082_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_cc89d9cbb5bf15efc483526cdf9f0082_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cc89d9cbb5bf15efc483526cdf9f0082_0.png,PUBLIC_REAL_PHOTOS,4ff6e13c162e32981fe3a0482a0a20b83e551b7c2a8f25258bfa74e4bf895428,1,2,0
wound_azh_patches_cc99e6b20ced333bcf27d6e6f1a70eb1_0,train,azh:cc99e6b20ced333bcf27d6e6f1a70eb1,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cc99e6b20ced333bcf27d6e6f1a70eb1_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cc99e6b20ced333bcf27d6e6f1a70eb1_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cc99e6b20ced333bcf27d6e6f1a70eb1_0.png,PUBLIC_REAL_PHOTOS,d05ab2fa02534d0036052fc17a2c8b19440849deaa91e23f4c063b4587b8f46e,1,2,0
wound_azh_patches_cd36c27714f6577b08164d1c2de4b221_0,train,azh:cd36c27714f6577b08164d1c2de4b221,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cd36c27714f6577b08164d1c2de4b221_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cd36c27714f6577b08164d1c2de4b221_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cd36c27714f6577b08164d1c2de4b221_0.png,PUBLIC_REAL_PHOTOS,880891addf02cbee9b7d0a40cf2d12a98c52f96c08e7ad7d669ff2cf4f013237,1,2,0
wound_azh_patches_cd36c27714f6577b08164d1c2de4b221_1,train,azh:cd36c27714f6577b08164d1c2de4b221,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cd36c27714f6577b08164d1c2de4b221_1.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cd36c27714f6577b08164d1c2de4b221_1.txt,azh_patches,data/datasets/external/azh_patches/test/images/cd36c27714f6577b08164d1c2de4b221_1.png,PUBLIC_REAL_PHOTOS,f40685858acb138641973a33ebf6056e2a4bedc7ee6e5749940a3d7e6298af59,1,2,0
wound_azh_patches_cd36c27714f6577b08164d1c2de4b221_2,train,azh:cd36c27714f6577b08164d1c2de4b221,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cd36c27714f6577b08164d1c2de4b221_2.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cd36c27714f6577b08164d1c2de4b221_2.txt,azh_patches,data/datasets/external/azh_patches/test/images/cd36c27714f6577b08164d1c2de4b221_2.png,PUBLIC_REAL_PHOTOS,78defaeca4fe2e025a41c1816f06bac23f0f9fed9e8e7cb3f53b05b5f4779557,1,2,0
wound_azh_patches_cd48eee56a2620f857f7863bfd594279_0,train,azh:cd48eee56a2620f857f7863bfd594279,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cd48eee56a2620f857f7863bfd594279_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cd48eee56a2620f857f7863bfd594279_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cd48eee56a2620f857f7863bfd594279_0.png,PUBLIC_REAL_PHOTOS,27c2c1ac19ed428d29290d07f378c00241d3010e8694ed5a97f444a980bee6db,1,2,0
wound_azh_patches_ce30a7a818885b083c90bb1a5624618b_0,train,azh:ce30a7a818885b083c90bb1a5624618b,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_ce30a7a818885b083c90bb1a5624618b_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_ce30a7a818885b083c90bb1a5624618b_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/ce30a7a818885b083c90bb1a5624618b_0.png,PUBLIC_REAL_PHOTOS,bae17d39d9b8ea6ddffc7b9c74d1012638af882285b568e1e76aa663bcada70b,1,2,0
wound_azh_patches_ce3f89971ef16ebf7d4cfcb1654bb6df_0,train,azh:ce3f89971ef16ebf7d4cfcb1654bb6df,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_ce3f89971ef16ebf7d4cfcb1654bb6df_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_ce3f89971ef16ebf7d4cfcb1654bb6df_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/ce3f89971ef16ebf7d4cfcb1654bb6df_0.png,PUBLIC_REAL_PHOTOS,88b4eb6a700c1e0f7cc211b81313ca02721f1d7c196e15c6c3007b9cfa1dd294,1,2,0
wound_azh_patches_ce446ab4b00f16f8d31bf036d3de6d05_0,train,azh:ce446ab4b00f16f8d31bf036d3de6d05,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_ce446ab4b00f16f8d31bf036d3de6d05_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_ce446ab4b00f16f8d31bf036d3de6d05_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/ce446ab4b00f16f8d31bf036d3de6d05_0.png,PUBLIC_REAL_PHOTOS,326edb021a909cbee155a41ca68c42dce034c86975485b07255767c4bc73a694,1,2,0
wound_azh_patches_ce63ec3876aedd9f2ea6b081d32a2392_0,train,azh:ce63ec3876aedd9f2ea6b081d32a2392,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_ce63ec3876aedd9f2ea6b081d32a2392_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_ce63ec3876aedd9f2ea6b081d32a2392_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/ce63ec3876aedd9f2ea6b081d32a2392_0.png,PUBLIC_REAL_PHOTOS,6a3b6a5096c485d489c238c22cbd375f1e7f1b43acb9582b608148323981fea1,1,2,0
wound_azh_patches_cf04db955ccb70cd2c968552bff6ea9f_0,train,azh:cf04db955ccb70cd2c968552bff6ea9f,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cf04db955ccb70cd2c968552bff6ea9f_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cf04db955ccb70cd2c968552bff6ea9f_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cf04db955ccb70cd2c968552bff6ea9f_0.png,PUBLIC_REAL_PHOTOS,e2095d5a949a09bf819b2c31643bd0315bfea90e39d110d4770c4139c03a900e,1,2,0
wound_azh_patches_cf21e3729f5f8171acc003b4463193d7_0,train,azh:cf21e3729f5f8171acc003b4463193d7,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cf21e3729f5f8171acc003b4463193d7_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cf21e3729f5f8171acc003b4463193d7_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cf21e3729f5f8171acc003b4463193d7_0.png,PUBLIC_REAL_PHOTOS,2c080de545e20efd5fd1955ab6988c7f71b0d4f3cc6a0e0231b80924976142dc,1,2,0
wound_azh_patches_cf6a63e2b6fc7fdacfb26c618e5b088e_0,train,azh:cf6a63e2b6fc7fdacfb26c618e5b088e,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_cf6a63e2b6fc7fdacfb26c618e5b088e_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_cf6a63e2b6fc7fdacfb26c618e5b088e_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/cf6a63e2b6fc7fdacfb26c618e5b088e_0.png,PUBLIC_REAL_PHOTOS,ee633b48ff071ec045184afb0bfbcd0fe6ab63f166241ccf83c922820fff5a11,1,2,0
wound_azh_patches_d01a61c6e99aed8bd5dfa4469d1c371f_0,test,azh:d01a61c6e99aed8bd5dfa4469d1c371f,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_d01a61c6e99aed8bd5dfa4469d1c371f_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_d01a61c6e99aed8bd5dfa4469d1c371f_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d01a61c6e99aed8bd5dfa4469d1c371f_0.png,PUBLIC_REAL_PHOTOS,2ad050f2178c0416e28c7a1c1c6bcb0552fbdb7d8c358d6e8cc6aabae6c8cb19,1,2,0
wound_azh_patches_d0b6b3f0203299ec80051120129bcd62_0,test,azh:d0b6b3f0203299ec80051120129bcd62,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_d0b6b3f0203299ec80051120129bcd62_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_d0b6b3f0203299ec80051120129bcd62_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d0b6b3f0203299ec80051120129bcd62_0.png,PUBLIC_REAL_PHOTOS,28a17cf50f9c39874ccd9f4bb9fea5c2c24384baaeadf4fdcbfbf076cc729237,1,2,0
wound_azh_patches_d12ee7234f70a20262de18f444d8ee10_0,train,azh:d12ee7234f70a20262de18f444d8ee10,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d12ee7234f70a20262de18f444d8ee10_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d12ee7234f70a20262de18f444d8ee10_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d12ee7234f70a20262de18f444d8ee10_0.png,PUBLIC_REAL_PHOTOS,4be7499ad2ef62ea160c6aa33b72a4b58ca72ca499eb15027138b09912f96eea,1,2,0
wound_azh_patches_d1362593aba8cd713826b570bf255525_0,test,azh:d1362593aba8cd713826b570bf255525,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_d1362593aba8cd713826b570bf255525_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_d1362593aba8cd713826b570bf255525_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d1362593aba8cd713826b570bf255525_0.png,PUBLIC_REAL_PHOTOS,7d115e140eb045d0e1a186edfc6b0d46afb35e0dc5dba035feefc48cf5b6d61c,1,2,0
wound_azh_patches_d14474bf09cffc1234d7f74943c65586_0,train,azh:d14474bf09cffc1234d7f74943c65586,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d14474bf09cffc1234d7f74943c65586_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d14474bf09cffc1234d7f74943c65586_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d14474bf09cffc1234d7f74943c65586_0.png,PUBLIC_REAL_PHOTOS,5ea7e97fe993a6083ea6c66461a6961883cba429571563af1014e24d4d8a76b1,1,2,0
wound_azh_patches_d2f06d3f142d392ff8d2e342f035b9a0_0,train,azh:d2f06d3f142d392ff8d2e342f035b9a0,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d2f06d3f142d392ff8d2e342f035b9a0_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d2f06d3f142d392ff8d2e342f035b9a0_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d2f06d3f142d392ff8d2e342f035b9a0_0.png,PUBLIC_REAL_PHOTOS,1a2ace5572b584c9523a654ed8abeceef3972d5abf3d26a3d5d1d5506ea8b059,1,2,0
wound_azh_patches_d3f52480aa930b7853f451fb9b09de63_0,test,azh:d3f52480aa930b7853f451fb9b09de63,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_d3f52480aa930b7853f451fb9b09de63_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_d3f52480aa930b7853f451fb9b09de63_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d3f52480aa930b7853f451fb9b09de63_0.png,PUBLIC_REAL_PHOTOS,042717a1ccc22aa297c9c230cc1873858ffcf5f66cd61699243a6c6a42730875,1,2,0
wound_azh_patches_d4d6709708099be3e41efe52560560e1_0,train,azh:d4d6709708099be3e41efe52560560e1,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d4d6709708099be3e41efe52560560e1_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d4d6709708099be3e41efe52560560e1_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d4d6709708099be3e41efe52560560e1_0.png,PUBLIC_REAL_PHOTOS,9b989bd537f166e3a2a534a0e0bfa0eb4b022f6287a2c5b96e2bd1580bd881a2,1,2,0
wound_azh_patches_d4d7457c790f41f7733d267916b88979_0,train,azh:d4d7457c790f41f7733d267916b88979,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d4d7457c790f41f7733d267916b88979_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d4d7457c790f41f7733d267916b88979_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d4d7457c790f41f7733d267916b88979_0.png,PUBLIC_REAL_PHOTOS,2d93320195c1e768a66e14cf339574ee7d1df6d2343f0aba667e5ea47434a2a1,1,2,0
wound_azh_patches_d500b0ed9f648d7988d28ac2e5674877_0,test,azh:d500b0ed9f648d7988d28ac2e5674877,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_d500b0ed9f648d7988d28ac2e5674877_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_d500b0ed9f648d7988d28ac2e5674877_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d500b0ed9f648d7988d28ac2e5674877_0.png,PUBLIC_REAL_PHOTOS,4910412964651b914a05c7f946e04ae9f4345fe12961983043ea54b3096737d3,1,2,0
wound_azh_patches_d512cb486d69adaaf3eb4b1a6cca8a2f_0,val,azh:d512cb486d69adaaf3eb4b1a6cca8a2f,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_d512cb486d69adaaf3eb4b1a6cca8a2f_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_d512cb486d69adaaf3eb4b1a6cca8a2f_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d512cb486d69adaaf3eb4b1a6cca8a2f_0.png,PUBLIC_REAL_PHOTOS,53e0635914ca662c5bc0a5f55048a29cf4db0ef2d174ab79c932fcaa5b83755f,1,2,0
wound_azh_patches_d55059128c637896ba58aced7ebcd698_0,train,azh:d55059128c637896ba58aced7ebcd698,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d55059128c637896ba58aced7ebcd698_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d55059128c637896ba58aced7ebcd698_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d55059128c637896ba58aced7ebcd698_0.png,PUBLIC_REAL_PHOTOS,1db79e2269b4f370b10c0e3e78910479e221bf4e333e30121456aeb9aa6664f3,1,2,0
wound_azh_patches_d55d6d40951c29d65ea240d637e4a351_0,train,azh:d55d6d40951c29d65ea240d637e4a351,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d55d6d40951c29d65ea240d637e4a351_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d55d6d40951c29d65ea240d637e4a351_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d55d6d40951c29d65ea240d637e4a351_0.png,PUBLIC_REAL_PHOTOS,378a9ad602ea590aaeaab66b68fb974ab0abae4a53041897e249d23546a2c48b,1,2,0
wound_azh_patches_d569f447e701225f7b451dd798ec6ea3_0,train,azh:d569f447e701225f7b451dd798ec6ea3,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d569f447e701225f7b451dd798ec6ea3_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d569f447e701225f7b451dd798ec6ea3_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d569f447e701225f7b451dd798ec6ea3_0.png,PUBLIC_REAL_PHOTOS,320d782e59afc558090e5aa2b55a99ebfafc89d264f406fae25121771950af6e,1,2,0
wound_azh_patches_d58a69badf6a6cd661b34e0193952063_0,train,azh:d58a69badf6a6cd661b34e0193952063,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d58a69badf6a6cd661b34e0193952063_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d58a69badf6a6cd661b34e0193952063_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d58a69badf6a6cd661b34e0193952063_0.png,PUBLIC_REAL_PHOTOS,d7fc37bdeb0a539c684c5cc1045d282fa1d5f5db1ce157ca7f0eb348bbc6e3be,1,2,0
wound_azh_patches_d62268e6f2bb38fd38a825349b616e5e_0,train,azh:d62268e6f2bb38fd38a825349b616e5e,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d62268e6f2bb38fd38a825349b616e5e_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d62268e6f2bb38fd38a825349b616e5e_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/d62268e6f2bb38fd38a825349b616e5e_0.png,PUBLIC_REAL_PHOTOS,933aa2a90ce40427141d91b57053e75582f9f79b1bb5fbcb7b899ce20e86f560,1,2,0
wound_azh_patches_d62268e6f2bb38fd38a825349b616e5e_1,train,azh:d62268e6f2bb38fd38a825349b616e5e,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_d62268e6f2bb38fd38a825349b616e5e_1.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_d62268e6f2bb38fd38a825349b616e5e_1.txt,azh_patches,data/datasets/external/azh_patches/test/images/d62268e6f2bb38fd38a825349b616e5e_1.png,PUBLIC_REAL_PHOTOS,c90988f8eb153066893188fde62b0a889531bb56c9f70bb1e5ad875a3488c949,1,2,0
