sample_id,split,kind,class,empty_mask,mask_area,subject_id,image_path,mask_path,source_dataset,source_path,source_mask,provenance,license,pixel_sha256
wseg_61682826,train,positive,wound_unspecified,False,0.206113,wseg:61682826,data/datasets/unet_deduped_subject/images/wseg_61682826.png,data/datasets/unet_deduped_subject/masks/wseg_61682826.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/61682826.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/61682826.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,585e9ac0389168ff249f358fea231df2c0a8df0652009f99f75a1f984637fb4e
wseg_61777986,train,positive,wound_unspecified,False,0.006508,wseg:61777986,data/datasets/unet_deduped_subject/images/wseg_61777986.png,data/datasets/unet_deduped_subject/masks/wseg_61777986.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/61777986.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/61777986.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a34afc5221e644f640f00f27c67904899ef27e9d6078ebb181a99719852164c4
wseg_61900621,test,positive,wound_unspecified,False,0.008406,wseg:61900621,data/datasets/unet_deduped_subject/images/wseg_61900621.png,data/datasets/unet_deduped_subject/masks/wseg_61900621.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/61900621.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/61900621.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,67635e5d25e9766aa2126418162aa785d54d218deef843aa435477591df356c9
wseg_75528249,val,positive,wound_unspecified,False,0.027254,wseg:75528249,data/datasets/unet_deduped_subject/images/wseg_75528249.png,data/datasets/unet_deduped_subject/masks/wseg_75528249.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528249.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528249.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,fa4bd697b4b642d2b8316f8ad24f8a1750d99a48f651b07894ec5236d0cdf424
wseg_75528285,train,positive,wound_unspecified,False,0.507672,wseg:75528285,data/datasets/unet_deduped_subject/images/wseg_75528285.png,data/datasets/unet_deduped_subject/masks/wseg_75528285.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528285.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528285.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,8acff39a0b5ec436ca02d48d18cfb71e83d549afa7e0e4fdc504aec220a145b4
wseg_75528372,test,positive,wound_unspecified,False,0.204069,wseg:75528372,data/datasets/unet_deduped_subject/images/wseg_75528372.png,data/datasets/unet_deduped_subject/masks/wseg_75528372.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528372.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528372.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,950b4e4aacdff06cfbbf047985b4299369a9a9186a218836e7b16214a3364294
wseg_75528396,train,positive,wound_unspecified,False,0.089676,wseg:75528396,data/datasets/unet_deduped_subject/images/wseg_75528396.png,data/datasets/unet_deduped_subject/masks/wseg_75528396.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528396.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528396.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a7e662c522facf7f1fe7224e2cd551c3da97c8382a4563556a79bd7ff6c70c43
wseg_75528459,train,positive,wound_unspecified,False,0.086618,wseg:75528459,data/datasets/unet_deduped_subject/images/wseg_75528459.png,data/datasets/unet_deduped_subject/masks/wseg_75528459.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528459.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528459.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,5faa094558c399cc1a5f65947cf205d857f315ffcb6c51cf5f112054f7439aa5
wseg_75528546,train,positive,wound_unspecified,False,0.198565,wseg:75528546,data/datasets/unet_deduped_subject/images/wseg_75528546.png,data/datasets/unet_deduped_subject/masks/wseg_75528546.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528546.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528546.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,f21a09a3786d41fd8208668334e7c278145d9ba865ce9c65f0c072224b1aaf1e
wseg_75528599,train,positive,wound_unspecified,False,0.032877,wseg:75528599,data/datasets/unet_deduped_subject/images/wseg_75528599.png,data/datasets/unet_deduped_subject/masks/wseg_75528599.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528599.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528599.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a17d4a26a30344e9ba3ff28e74ceb897125c1673c8666a976e8042738c27a48c
wseg_75528677,train,positive,wound_unspecified,False,0.025128,wseg:75528677,data/datasets/unet_deduped_subject/images/wseg_75528677.png,data/datasets/unet_deduped_subject/masks/wseg_75528677.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528677.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528677.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,e7036cc4a7101c4a4a123e330670999753aec8ea4ce65380d64aaf1190db1c04
wseg_75528729,test,positive,wound_unspecified,False,0.11223,wseg:75528729,data/datasets/unet_deduped_subject/images/wseg_75528729.png,data/datasets/unet_deduped_subject/masks/wseg_75528729.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528729.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528729.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,2752c90840cb345ab6ac38f11a613df21043b7a2f0526ee734dae3328de6350a
wseg_75528769,train,positive,wound_unspecified,False,0.019386,wseg:75528769,data/datasets/unet_deduped_subject/images/wseg_75528769.png,data/datasets/unet_deduped_subject/masks/wseg_75528769.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528769.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528769.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,8da1e9dbbd328ba0e17f1bf4a1c28633e3edaefc8564c97e1cd15df0af7fec17
wseg_75528795,val,positive,wound_unspecified,False,0.11286,wseg:75528795,data/datasets/unet_deduped_subject/images/wseg_75528795.png,data/datasets/unet_deduped_subject/masks/wseg_75528795.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528795.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528795.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,8a094adc36e960ad99db39d33229d3bbf0e4f4873e21a7780d51d98ed517326f
wseg_75528838,train,positive,wound_unspecified,False,0.114539,wseg:75528838,data/datasets/unet_deduped_subject/images/wseg_75528838.png,data/datasets/unet_deduped_subject/masks/wseg_75528838.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528838.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528838.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,326aab0dc4523611a1ba9a039414cf5cc0d4efa26bcd69638a61ea464c23180d
wseg_75528864,train,positive,wound_unspecified,False,0.069514,wseg:75528864,data/datasets/unet_deduped_subject/images/wseg_75528864.png,data/datasets/unet_deduped_subject/masks/wseg_75528864.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528864.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528864.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,30b5bda4ed9b7e2c53f3f0f242b7e3c9540eea9b50b5a2560014124a01019a8b
wseg_75528898,train,positive,wound_unspecified,False,0.099013,wseg:75528898,data/datasets/unet_deduped_subject/images/wseg_75528898.png,data/datasets/unet_deduped_subject/masks/wseg_75528898.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528898.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528898.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,b0c059e6a91137d07808b4c0c66a0d01fa330bedf5e480bf6f764548d2a898f7
wseg_75528935,val,positive,wound_unspecified,False,0.064731,wseg:75528935,data/datasets/unet_deduped_subject/images/wseg_75528935.png,data/datasets/unet_deduped_subject/masks/wseg_75528935.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528935.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528935.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,fd7bf2d0a60a8b45c62eba49e9458bb4188a060c8fff0708434b92064ea038fb
wseg_75528971,train,positive,wound_unspecified,False,0.041703,wseg:75528971,data/datasets/unet_deduped_subject/images/wseg_75528971.png,data/datasets/unet_deduped_subject/masks/wseg_75528971.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528971.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528971.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3c8bafb72461ce9d2008437d6ab84f0f08a6b7a4d5677c4c089c1fe6eed939c5
wseg_75528991,train,positive,wound_unspecified,False,0.162019,wseg:75528991,data/datasets/unet_deduped_subject/images/wseg_75528991.png,data/datasets/unet_deduped_subject/masks/wseg_75528991.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75528991.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75528991.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,57038d2cf4b4f63242f8f2ee487115adc1404b3c35b4fcf1aeae0b1ba48bb75b
wseg_75529004,train,positive,wound_unspecified,False,0.049233,wseg:75529004,data/datasets/unet_deduped_subject/images/wseg_75529004.png,data/datasets/unet_deduped_subject/masks/wseg_75529004.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529004.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529004.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,ce708b96d2c95124b0978d04597f2f838038737f844c43e5fedbb8fafafc4e13
wseg_75529020,val,positive,wound_unspecified,False,0.21337,wseg:75529020,data/datasets/unet_deduped_subject/images/wseg_75529020.png,data/datasets/unet_deduped_subject/masks/wseg_75529020.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529020.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529020.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,07d76340f174f0a48c6d478b8ff37d3f1436828b90ef110bce8ca89cc8025f01
wseg_75529031,train,positive,wound_unspecified,False,0.190405,wseg:75529031,data/datasets/unet_deduped_subject/images/wseg_75529031.png,data/datasets/unet_deduped_subject/masks/wseg_75529031.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529031.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529031.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,25c388655e7792604f74c57c487bae0533c1f70a5071f7fcea2a59dd7676e8b0
wseg_75529043,train,positive,wound_unspecified,False,0.056243,wseg:75529043,data/datasets/unet_deduped_subject/images/wseg_75529043.png,data/datasets/unet_deduped_subject/masks/wseg_75529043.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529043.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529043.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,1e0ffd2ac9e28a78cd65663a27b2554636eba1487b1b7882b9961d2e6207d13d
wseg_75529052_2,train,positive,wound_unspecified,False,0.253448,wseg:75529052_2,data/datasets/unet_deduped_subject/images/wseg_75529052_2.png,data/datasets/unet_deduped_subject/masks/wseg_75529052_2.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529052_2.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529052_2.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,b2112acbeadaa3669f9c79845581fdede9377182c7b22df7eababfe13bcd6902
wseg_75529061,train,positive,wound_unspecified,False,0.264419,wseg:75529061,data/datasets/unet_deduped_subject/images/wseg_75529061.png,data/datasets/unet_deduped_subject/masks/wseg_75529061.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529061.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529061.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,6fc56768c48d91a33dd1c5f952434455faacd516ea428256d3e42bf1f5718255
wseg_75529071,train,positive,wound_unspecified,False,0.147197,wseg:75529071,data/datasets/unet_deduped_subject/images/wseg_75529071.png,data/datasets/unet_deduped_subject/masks/wseg_75529071.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529071.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529071.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,07f2dda17a76396acec9c0bd42711e7ad46d0a7627f19bf5f07c2dc6ca47a06d
wseg_75529087,train,positive,wound_unspecified,False,0.088855,wseg:75529087,data/datasets/unet_deduped_subject/images/wseg_75529087.png,data/datasets/unet_deduped_subject/masks/wseg_75529087.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529087.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529087.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,8208fb8233d563561450f239355c73d6a36d4fb6bbb77c48fcd29ec4aec952c1
wseg_75529133_2,train,positive,wound_unspecified,False,0.127993,wseg:75529133_2,data/datasets/unet_deduped_subject/images/wseg_75529133_2.png,data/datasets/unet_deduped_subject/masks/wseg_75529133_2.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529133_2.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529133_2.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,7cc91ddd9c9bf707218ff91db68c283b9ef0b6f387a3e087ed736d0b482a5b78
wseg_75529165,train,positive,wound_unspecified,False,0.02406,wseg:75529165,data/datasets/unet_deduped_subject/images/wseg_75529165.png,data/datasets/unet_deduped_subject/masks/wseg_75529165.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529165.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529165.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,4b2d110dc18a1081022e0101d259c851eb4d8661869a3e2966d90b3be8851ad1
wseg_75529179,test,positive,wound_unspecified,False,0.037833,wseg:75529179,data/datasets/unet_deduped_subject/images/wseg_75529179.png,data/datasets/unet_deduped_subject/masks/wseg_75529179.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529179.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529179.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,372f774ce6c640354366e17f16650e0a237c28632a3e1b545658d2d5add1e210
wseg_75529188,train,positive,wound_unspecified,False,0.086984,wseg:75529188,data/datasets/unet_deduped_subject/images/wseg_75529188.png,data/datasets/unet_deduped_subject/masks/wseg_75529188.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529188.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529188.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3e77b869dede7a91f07905d1eb5e88b206ba3e4f9b5e3f3eeaf4e1ec379d7c24
wseg_75529205,train,positive,wound_unspecified,False,0.097416,wseg:75529205,data/datasets/unet_deduped_subject/images/wseg_75529205.png,data/datasets/unet_deduped_subject/masks/wseg_75529205.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529205.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529205.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,1b00c613025c493147fadd2eb369d3ca4d65fd496d28d9906aabd06f6b32a773
wseg_75529216,val,positive,wound_unspecified,False,0.133761,wseg:75529216,data/datasets/unet_deduped_subject/images/wseg_75529216.png,data/datasets/unet_deduped_subject/masks/wseg_75529216.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529216.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529216.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,973ab0607a6373945f6e943eb547cab533b51b9dfd0de7f0b991892902585bed
wseg_75529300,train,positive,wound_unspecified,False,0.125026,wseg:75529300,data/datasets/unet_deduped_subject/images/wseg_75529300.png,data/datasets/unet_deduped_subject/masks/wseg_75529300.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75529300.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75529300.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,590c7ab19118110671c6104281d0a02e02a79f07bd68d15ce045112675c9a99d
wseg_75530945,train,positive,wound_unspecified,False,0.163051,wseg:75530945,data/datasets/unet_deduped_subject/images/wseg_75530945.png,data/datasets/unet_deduped_subject/masks/wseg_75530945.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75530945.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75530945.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,95b9239eab192fdd1048c86f9958ece0fbc2d486c1a0bd2a6b0d6d7b2faca77e
wseg_75533071,train,positive,wound_unspecified,False,0.173602,wseg:75533071,data/datasets/unet_deduped_subject/images/wseg_75533071.png,data/datasets/unet_deduped_subject/masks/wseg_75533071.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75533071.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75533071.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3fbfc709b82153206bd59609b1626d176e4d0a9da590996d3b402d7a2e7722b6
wseg_75533988,val,positive,wound_unspecified,False,0.060067,wseg:75533988,data/datasets/unet_deduped_subject/images/wseg_75533988.png,data/datasets/unet_deduped_subject/masks/wseg_75533988.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75533988.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75533988.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,cc0186e5ef90582560b26277eb1da36088584dbe164f221f2e8e2b6ff70194ab
wseg_75538173,train,positive,wound_unspecified,False,0.031425,wseg:75538173,data/datasets/unet_deduped_subject/images/wseg_75538173.png,data/datasets/unet_deduped_subject/masks/wseg_75538173.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75538173.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75538173.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,656d959f47a55e6fa11a809eea9819d13a0cb8b0a97eff0f1ea0c5aadbef1430
wseg_75539843,test,positive,wound_unspecified,False,0.048612,wseg:75539843,data/datasets/unet_deduped_subject/images/wseg_75539843.png,data/datasets/unet_deduped_subject/masks/wseg_75539843.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75539843.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75539843.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,452065f74d2fa5fbe0b5c87bf73c22bbee2bfa2a2c8e4b693fb348c03ee11ff3
wseg_75540970,train,positive,wound_unspecified,False,0.169787,wseg:75540970,data/datasets/unet_deduped_subject/images/wseg_75540970.png,data/datasets/unet_deduped_subject/masks/wseg_75540970.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75540970.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75540970.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,6fff940f6924b64984aef7d6d60e7c82eb63013d06e6071c8547d7af0ce4603b
wseg_75541746,train,positive,wound_unspecified,False,0.27434,wseg:75541746,data/datasets/unet_deduped_subject/images/wseg_75541746.png,data/datasets/unet_deduped_subject/masks/wseg_75541746.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75541746.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75541746.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,47ff455e17acc5cb99039e033dd26d71982d6098de3772f46767b281c7a86a8a
wseg_75542247,val,positive,wound_unspecified,False,0.067551,wseg:75542247,data/datasets/unet_deduped_subject/images/wseg_75542247.png,data/datasets/unet_deduped_subject/masks/wseg_75542247.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75542247.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75542247.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,7f925404c0d33392b288d21e610dc33b8ca5f7fe42f49caf6d661c02f122bc44
wseg_75542749,train,positive,wound_unspecified,False,0.211389,wseg:75542749,data/datasets/unet_deduped_subject/images/wseg_75542749.png,data/datasets/unet_deduped_subject/masks/wseg_75542749.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75542749.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75542749.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,2bc4ddf6f1a5180bf9c8cc89c3083d74824435bd6826802604e5cb34f928cf3f
wseg_75543680,train,positive,wound_unspecified,False,0.035779,wseg:75543680,data/datasets/unet_deduped_subject/images/wseg_75543680.png,data/datasets/unet_deduped_subject/masks/wseg_75543680.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75543680.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75543680.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,52b4929660d9b68218659bea1de03063a75dc90c0181cfb049cb57ba1a37c066
wseg_75544425,train,positive,wound_unspecified,False,0.111253,wseg:75544425,data/datasets/unet_deduped_subject/images/wseg_75544425.png,data/datasets/unet_deduped_subject/masks/wseg_75544425.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75544425.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75544425.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,2e7baf0caaeebca5903fbe233c294f6fafd6879015c1aef74593c9f42a92357e
wseg_75545567,train,positive,wound_unspecified,False,0.094523,wseg:75545567,data/datasets/unet_deduped_subject/images/wseg_75545567.png,data/datasets/unet_deduped_subject/masks/wseg_75545567.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75545567.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75545567.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,1137f475d598fab81f93ce8c3292c766f18c0414e538ca72843ce617c10f6b70
wseg_75546323,train,positive,wound_unspecified,False,0.033297,wseg:75546323,data/datasets/unet_deduped_subject/images/wseg_75546323.png,data/datasets/unet_deduped_subject/masks/wseg_75546323.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75546323.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75546323.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,4ea3ea46d14b67f2f78e4779b29447adba42cfda5934a291ad7ab8038b3e186a
wseg_75546544,train,positive,wound_unspecified,False,0.12854,wseg:75546544,data/datasets/unet_deduped_subject/images/wseg_75546544.png,data/datasets/unet_deduped_subject/masks/wseg_75546544.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75546544.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75546544.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,59c31fa0cbd53aa6b7635fca596706b645b3157c2d290facdc452a0537a9e8df
wseg_75547132,val,positive,wound_unspecified,False,0.055905,wseg:75547132,data/datasets/unet_deduped_subject/images/wseg_75547132.png,data/datasets/unet_deduped_subject/masks/wseg_75547132.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75547132.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75547132.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,e4ad88f40c0b8fba5cdc62e2b21d19d1bde5852e2dcb6bac1b10ed1cd852cee9
wseg_75547766,train,positive,wound_unspecified,False,0.113763,wseg:75547766,data/datasets/unet_deduped_subject/images/wseg_75547766.png,data/datasets/unet_deduped_subject/masks/wseg_75547766.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75547766.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75547766.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,7ad662804498931f357683b9c1d2c61e22f76c838893bf1f90565f0f5b45432b
wseg_75548521,val,positive,wound_unspecified,False,0.251093,wseg:75548521,data/datasets/unet_deduped_subject/images/wseg_75548521.png,data/datasets/unet_deduped_subject/masks/wseg_75548521.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75548521.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75548521.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,d4cb076a4da2686d149a7f32f5e668444b9b6b586a09987ba152f817d2e35b2d
wseg_75549124,val,positive,wound_unspecified,False,0.187457,wseg:75549124,data/datasets/unet_deduped_subject/images/wseg_75549124.png,data/datasets/unet_deduped_subject/masks/wseg_75549124.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75549124.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75549124.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,abd4f66fd15f931e06b0be83686de9cf76cde19b9edb91f1fd66ca12e6f6d29d
