sample_id,split,class,subject_id,image_path,source_dataset,source_path,provenance,normal_kind,pixel_sha256
ood_reject_green_012,train,ood_reject,ood_reject:green,data/datasets/efficientnet_reject_v2/images/ood_reject_green_012.png,synthetic_ood_reject_v2,ood_reject_green_012,SYNTHETIC_OOD_REJECT,ood_reject_canvas,0dccaab641a0459c70cd5fd178ca6c79e708d3b3ce95942a4346107dc622ba2e
ood_reject_green_gradient_046,train,ood_reject,ood_reject:green_gradient,data/datasets/efficientnet_reject_v2/images/ood_reject_green_gradient_046.png,synthetic_ood_reject_v2,ood_reject_green_gradient_046,SYNTHETIC_OOD_REJECT,ood_reject_canvas,0ba21b40e37926aedbe611bac3ca9fd580574a3d4bb26f0ba461807179ef7c4e
ood_reject_noise_0_014,train,ood_reject,ood_reject:noise_0,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_0_014.png,synthetic_ood_reject_v2,ood_reject_noise_0_014,SYNTHETIC_OOD_REJECT,ood_reject_canvas,5e21804af5bf3efeca16fa1b3dbd1944bb6c50a45c282987f5d063690266bbc0
ood_reject_noise_12_026,train,ood_reject,ood_reject:noise_12,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_12_026.png,synthetic_ood_reject_v2,ood_reject_noise_12_026,SYNTHETIC_OOD_REJECT,ood_reject_canvas,bfaab41b705b374151305fc4f3dc8e285112f0aea79d6104fb1e4988c9f7d2b4
ood_reject_noise_14_028,train,ood_reject,ood_reject:noise_14,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_14_028.png,synthetic_ood_reject_v2,ood_reject_noise_14_028,SYNTHETIC_OOD_REJECT,ood_reject_canvas,d236b1205a8d5eebf1748118c13b1576f651387331912e9f1a777e928de07152
ood_reject_noise_16_030,train,ood_reject,ood_reject:noise_16,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_16_030.png,synthetic_ood_reject_v2,ood_reject_noise_16_030,SYNTHETIC_OOD_REJECT,ood_reject_canvas,a01a8ef34d0a7901425342378fdaeac64f04634d3b66198286583178f5aa3457
ood_reject_noise_17_031,train,ood_reject,ood_reject:noise_17,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_17_031.png,synthetic_ood_reject_v2,ood_reject_noise_17_031,SYNTHETIC_OOD_REJECT,ood_reject_canvas,cd99f658338fafb34176178660818378b7ff09ba681dc40e96385ee42c6fe3dc
ood_reject_noise_18_032,train,ood_reject,ood_reject:noise_18,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_18_032.png,synthetic_ood_reject_v2,ood_reject_noise_18_032,SYNTHETIC_OOD_REJECT,ood_reject_canvas,1c39ae86d5554d8a622eb1574e28ff4464cac0ba33141ba7431113374c6374f1
ood_reject_noise_19_033,train,ood_reject,ood_reject:noise_19,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_19_033.png,synthetic_ood_reject_v2,ood_reject_noise_19_033,SYNTHETIC_OOD_REJECT,ood_reject_canvas,957c009cf92f6ad3b478b87767a51590c63c2c613daff03c8517ac03a233570a
ood_reject_noise_1_015,train,ood_reject,ood_reject:noise_1,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_1_015.png,synthetic_ood_reject_v2,ood_reject_noise_1_015,SYNTHETIC_OOD_REJECT,ood_reject_canvas,9941a1d1291963cb913425a05fe702396dbffe6f29ae7e07b92d3933c5e417dd
ood_reject_noise_20_034,train,ood_reject,ood_reject:noise_20,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_20_034.png,synthetic_ood_reject_v2,ood_reject_noise_20_034,SYNTHETIC_OOD_REJECT,ood_reject_canvas,0ebbaac2f21a2e62d677237ea2c64b776b2303a220b91111dc8d5a677a90ef2b
ood_reject_noise_22_036,train,ood_reject,ood_reject:noise_22,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_22_036.png,synthetic_ood_reject_v2,ood_reject_noise_22_036,SYNTHETIC_OOD_REJECT,ood_reject_canvas,ec982a7d6261ee1f0e9d7eb785cb597cbc97bf2e52736454b6014394bc8f97a2
ood_reject_noise_23_037,train,ood_reject,ood_reject:noise_23,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_23_037.png,synthetic_ood_reject_v2,ood_reject_noise_23_037,SYNTHETIC_OOD_REJECT,ood_reject_canvas,410ba6af9f2ef03fad85ce680463ab268407cd8195db27e4cd54a1e9d5adf857
ood_reject_noise_4_018,train,ood_reject,ood_reject:noise_4,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_4_018.png,synthetic_ood_reject_v2,ood_reject_noise_4_018,SYNTHETIC_OOD_REJECT,ood_reject_canvas,ca0e97153ac8c508b039b696cb8898450f0ee72b1acc13adc30b693e829db090
ood_reject_noise_5_019,train,ood_reject,ood_reject:noise_5,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_5_019.png,synthetic_ood_reject_v2,ood_reject_noise_5_019,SYNTHETIC_OOD_REJECT,ood_reject_canvas,d164517e3fff5caf7069073cb0f8e6b385fc8d15b44b62091f6320e3b82392df
ood_reject_noise_6_020,train,ood_reject,ood_reject:noise_6,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_6_020.png,synthetic_ood_reject_v2,ood_reject_noise_6_020,SYNTHETIC_OOD_REJECT,ood_reject_canvas,455e30d8c7fb9a8f56dddb15f5e419bf102401cdddb8133ab511dfb16258746a
ood_reject_noise_7_021,train,ood_reject,ood_reject:noise_7,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_7_021.png,synthetic_ood_reject_v2,ood_reject_noise_7_021,SYNTHETIC_OOD_REJECT,ood_reject_canvas,fec210ef53a62baec55f77d8530cbc596a4cece5df5d914455a028bb6a3746c0
ood_reject_noise_8_022,train,ood_reject,ood_reject:noise_8,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_8_022.png,synthetic_ood_reject_v2,ood_reject_noise_8_022,SYNTHETIC_OOD_REJECT,ood_reject_canvas,efced641c36fd839246fe7d7245ec643de913f3847bfbd2a3e66b756ec7ba850
ood_reject_noisy_gray_0_038,train,ood_reject,ood_reject:noisy_gray_0,data/datasets/efficientnet_reject_v2/images/ood_reject_noisy_gray_0_038.png,synthetic_ood_reject_v2,ood_reject_noisy_gray_0_038,SYNTHETIC_OOD_REJECT,ood_reject_canvas,98ce659f61b4bb7bead1ec64e7e5a746900843b56dddc074a680db85504744fa
ood_reject_noisy_gray_1_039,train,ood_reject,ood_reject:noisy_gray_1,data/datasets/efficientnet_reject_v2/images/ood_reject_noisy_gray_1_039.png,synthetic_ood_reject_v2,ood_reject_noisy_gray_1_039,SYNTHETIC_OOD_REJECT,ood_reject_canvas,55cc9af675cab96782292d9da098744cf5a9bda3f194ab20b217c1f23c03077f
ood_reject_noisy_gray_2_040,train,ood_reject,ood_reject:noisy_gray_2,data/datasets/efficientnet_reject_v2/images/ood_reject_noisy_gray_2_040.png,synthetic_ood_reject_v2,ood_reject_noisy_gray_2_040,SYNTHETIC_OOD_REJECT,ood_reject_canvas,c75ca5aae8e5ded7deba699b7c20f6e40991992d0acb0826e52c712c5eca84f2
ood_reject_noisy_gray_4_042,train,ood_reject,ood_reject:noisy_gray_4,data/datasets/efficientnet_reject_v2/images/ood_reject_noisy_gray_4_042.png,synthetic_ood_reject_v2,ood_reject_noisy_gray_4_042,SYNTHETIC_OOD_REJECT,ood_reject_canvas,e202b99acc05b62099cdc306594e9b3d858f1261c483ef7f463269c7fa15f6f7
ood_reject_noisy_gray_5_043,train,ood_reject,ood_reject:noisy_gray_5,data/datasets/efficientnet_reject_v2/images/ood_reject_noisy_gray_5_043.png,synthetic_ood_reject_v2,ood_reject_noisy_gray_5_043,SYNTHETIC_OOD_REJECT,ood_reject_canvas,cec38a4ebdea50daa013f2695a54840e904ccae2687e51c354f256be28b6ccc0
ood_reject_red_013,train,ood_reject,ood_reject:red,data/datasets/efficientnet_reject_v2/images/ood_reject_red_013.png,synthetic_ood_reject_v2,ood_reject_red_013,SYNTHETIC_OOD_REJECT,ood_reject_canvas,b555e6996b74778ec65885936f5ba0ada374e39f0f3cffc691a45b26c548b312
yolo_raw_synthetic_wound__syn_wound_0001,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0001,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0001.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0001.jpg,SYNTHETIC,,bd773b45fe4e5c167863263c66a45d2eab6ca9a64eb7420a64837c2ee3e7fd51
yolo_raw_synthetic_wound__syn_wound_0020,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0020,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0020.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0020.jpg,SYNTHETIC,,19957e89f860be0290b3f789883c1c4357936a6cff62e45d5b39b2772fd13a60
yolo_raw_synthetic_wound__syn_wound_0037,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0037,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0037.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0037.jpg,SYNTHETIC,,c69af37313f44f89e471e11d41d6044f87d5e709773afbc858a3f1d944f05018
yolo_raw_synthetic_wound__syn_wound_0096,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0096,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0096.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0096.jpg,SYNTHETIC,,5a0483320ab6d407c420de08428b3ea7e47217c6f3fec1610e80963f28d26b48
yolo_raw_synthetic_wound__syn_wound_0132,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0132,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0132.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0132.jpg,SYNTHETIC,,e7ca49deab84570ffcbe1c3dc59dc2fac8eb7f75ccf47f4c23083e6f64079c40
yolo_raw_synthetic_wound__syn_wound_0139,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0139,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0139.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0139.jpg,SYNTHETIC,,6bda740380435dff940f85df47ab52b87b55e3e50c3e76181adab40167e773cf
yolo_raw_synthetic_wound__syn_wound_0153,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0153,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0153.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0153.jpg,SYNTHETIC,,3f82065f4aeaf52b4dce9bdea5e61219309375d7fa7c2fe9ff90a962910aed1c
yolo_raw_synthetic_wound__syn_wound_0171,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0171,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0171.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0171.jpg,SYNTHETIC,,f5e8be7d6f8d78b9f33ddf496ecb959040909ecea6d159e740bc9d959295c7ee
yolo_raw_synthetic_wound__syn_wound_0208,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0208,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0208.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0208.jpg,SYNTHETIC,,4692bd9a0fea511b4f37be098ca0395e401c486622b74176d55253dc08df5cb8
yolo_raw_synthetic_wound__syn_wound_0216,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0216,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0216.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0216.jpg,SYNTHETIC,,f5dfdeaf11980dbe2ab8c21db482087de465c06b73adf5211068993ca2896442
yolo_raw_synthetic_wound__syn_wound_0049,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0049,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0049.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0049.jpg,SYNTHETIC,,6439e844b70b87e92aac70808abde5d7423dcc276fb13032f8eaceb72fd9874c
yolo_raw_synthetic_wound__syn_wound_0066,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0066,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0066.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0066.jpg,SYNTHETIC,,b0e6f46b5396e49ce83f7eb2559f5950b31efbf4565e6014169bb2ae4c960742
yolo_raw_synthetic_wound__syn_wound_0072,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0072,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0072.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0072.jpg,SYNTHETIC,,64bbc2d64491927b41e5bdb641d42120df4c36428cb0b07c6cbafcec7c112abc
yolo_raw_synthetic_wound__syn_wound_0103,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0103,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0103.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0103.jpg,SYNTHETIC,,a1d1ca0d3df9f04b919bffa1738f2c345902f8804808334e085e92ce73d215f8
yolo_raw_synthetic_wound__syn_wound_0110,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0110,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0110.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0110.jpg,SYNTHETIC,,3be5f5a00c0abc9e98585c304fc5331ce739c7d0207ed81f3932307eb198498a
yolo_raw_synthetic_wound__syn_wound_0133,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0133,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0133.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0133.jpg,SYNTHETIC,,c4d8df976c4f8b2860c974459ff430936961a18a4a3c9621faf93b4d89445b9c
yolo_raw_synthetic_wound__syn_wound_0170,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0170,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0170.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0170.jpg,SYNTHETIC,,a780473470fff5928ea5134e41126d3e151afa588a1c5a786cb903c56bd7f8e5
yolo_raw_synthetic_wound__syn_wound_0183,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0183,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0183.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0183.jpg,SYNTHETIC,,00a3883595de0d1c41ef5a44e475b6f6f916833a8f457d5654a357fe03ad5bde
yolo_raw_synthetic_wound__syn_wound_0202,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0202,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0202.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0202.jpg,SYNTHETIC,,b6cd253278e1f1391871f0e1df5f731c927e1caec12acf24bca9037c8c2604fd
normal_azh_patches_3ffb36f9bb2cafacf396c327f4df1cfc_0013,val,normal,azh_patches:3ffb36f9bb2cafacf396c327f4df1cfc,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_3ffb36f9bb2cafacf396c327f4df1cfc_0013.png,azh_patches,data/datasets/external/azh_patches/train/images/3ffb36f9bb2cafacf396c327f4df1cfc_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,16300698375efd364996ac1f5156e2b6c567a108c6c074f9fb65197cae8ea85d
normal_azh_patches_7cfe36aa0005e72da7025dbc0a9f891b_0016,val,normal,azh_patches:7cfe36aa0005e72da7025dbc0a9f891b,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_7cfe36aa0005e72da7025dbc0a9f891b_0016.png,azh_patches,data/datasets/external/azh_patches/train/images/7cfe36aa0005e72da7025dbc0a9f891b_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,ce29585373b746dcdac7c66e74e0d10876eead6eec38c2509c036e8df44bf633
normal_azh_patches_e68502402f187ab793e1d417ca28eddc_0017,val,normal,azh_patches:e68502402f187ab793e1d417ca28eddc,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_e68502402f187ab793e1d417ca28eddc_0017.png,azh_patches,data/datasets/external/azh_patches/test/images/e68502402f187ab793e1d417ca28eddc_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,52a18a4257abf39ebf7c1c418b1d4a754bcd0d24796ed57020479ace0f60e245
ood_reject_gray_000,val,ood_reject,ood_reject:gray,data/datasets/efficientnet_reject_v2/images/ood_reject_gray_000.png,synthetic_ood_reject_v2,ood_reject_gray_000,SYNTHETIC_OOD_REJECT,ood_reject_canvas,68445da152a95b73515db5a725340d88e0753617b0066c3ca7f520fa214962c1
ood_reject_gray_001,val,ood_reject,ood_reject:gray,data/datasets/efficientnet_reject_v2/images/ood_reject_gray_001.png,synthetic_ood_reject_v2,ood_reject_gray_001,SYNTHETIC_OOD_REJECT,ood_reject_canvas,6891ee798e8c8d877a716a121ca8e4281d750664eb760dd32852ac871b801c11
ood_reject_gray_002,val,ood_reject,ood_reject:gray,data/datasets/efficientnet_reject_v2/images/ood_reject_gray_002.png,synthetic_ood_reject_v2,ood_reject_gray_002,SYNTHETIC_OOD_REJECT,ood_reject_canvas,6fc04fc8c2f6f22c3fbc64b9202839f7ce5449e7862beeb3e20be4a9d7a33d12
ood_reject_gray_003,val,ood_reject,ood_reject:gray,data/datasets/efficientnet_reject_v2/images/ood_reject_gray_003.png,synthetic_ood_reject_v2,ood_reject_gray_003,SYNTHETIC_OOD_REJECT,ood_reject_canvas,7f1fdbc2b2f826d3c078823f3475437ad3156ba58be02fa9db7b0e681cf66171
ood_reject_gray_004,val,ood_reject,ood_reject:gray,data/datasets/efficientnet_reject_v2/images/ood_reject_gray_004.png,synthetic_ood_reject_v2,ood_reject_gray_004,SYNTHETIC_OOD_REJECT,ood_reject_canvas,9c008645ac0bfb550716b01c72cffdf83d8e25b4071cda256f63af5ecc2add34
ood_reject_gray_005,val,ood_reject,ood_reject:gray,data/datasets/efficientnet_reject_v2/images/ood_reject_gray_005.png,synthetic_ood_reject_v2,ood_reject_gray_005,SYNTHETIC_OOD_REJECT,ood_reject_canvas,4a6ad4107de6cf7574ba6ba5dba229f3787ea00f24c382253641c32cbe1bb3a2
ood_reject_gray_006,val,ood_reject,ood_reject:gray,data/datasets/efficientnet_reject_v2/images/ood_reject_gray_006.png,synthetic_ood_reject_v2,ood_reject_gray_006,SYNTHETIC_OOD_REJECT,ood_reject_canvas,0b74322a6e3ff2d50ace9b52f9f4c5f925e75c5c5f324cb1e510cf98036c1754
ood_reject_gray_007,val,ood_reject,ood_reject:gray,data/datasets/efficientnet_reject_v2/images/ood_reject_gray_007.png,synthetic_ood_reject_v2,ood_reject_gray_007,SYNTHETIC_OOD_REJECT,ood_reject_canvas,06dd4abe532b6487fa0e68568a56484fb5b613d1de16cca360662348fab45a8e
ood_reject_gray_008,val,ood_reject,ood_reject:gray,data/datasets/efficientnet_reject_v2/images/ood_reject_gray_008.png,synthetic_ood_reject_v2,ood_reject_gray_008,SYNTHETIC_OOD_REJECT,ood_reject_canvas,155bde26004e84abb5d847913c172d6c3dd074e80b733d88b22353c0fb1eb676
ood_reject_noise_11_025,val,ood_reject,ood_reject:noise_11,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_11_025.png,synthetic_ood_reject_v2,ood_reject_noise_11_025,SYNTHETIC_OOD_REJECT,ood_reject_canvas,3dc2f072a1b221d2dc5a925f2fdf58806dcf836914c16b439f385c7cae0406dc
ood_reject_noise_15_029,val,ood_reject,ood_reject:noise_15,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_15_029.png,synthetic_ood_reject_v2,ood_reject_noise_15_029,SYNTHETIC_OOD_REJECT,ood_reject_canvas,3f68eb8b43b9eba2cf2f65b0d9453d93fbbce44ea9a853b687b96d03ded4fdbe
ood_reject_noise_2_016,val,ood_reject,ood_reject:noise_2,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_2_016.png,synthetic_ood_reject_v2,ood_reject_noise_2_016,SYNTHETIC_OOD_REJECT,ood_reject_canvas,5665ff3ceb07d347f17f31516f5d1173670792c5139e6821f8c12d54996dcda9
ood_reject_noise_9_023,val,ood_reject,ood_reject:noise_9,data/datasets/efficientnet_reject_v2/images/ood_reject_noise_9_023.png,synthetic_ood_reject_v2,ood_reject_noise_9_023,SYNTHETIC_OOD_REJECT,ood_reject_canvas,343655b70ec987feeeffec8b3d9eba8959f2d45c7ab56634305344ecdc927f7c
ood_reject_noisy_gray_3_041,val,ood_reject,ood_reject:noisy_gray_3,data/datasets/efficientnet_reject_v2/images/ood_reject_noisy_gray_3_041.png,synthetic_ood_reject_v2,ood_reject_noisy_gray_3_041,SYNTHETIC_OOD_REJECT,ood_reject_canvas,7de18f8e8fcaa544adb314296fec523275bdb5677015223c57f7797ebbe3ff51
