dataset,sample_id,split,subject_id,source_id,path,file_sha256,pixel_sha256
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0059,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0059.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0059.jpg,abd43458c0b22dc5191a752ff5784d6711bc2ddf4fcb21402ef4c02356ad0aa4,6a40e377b3607e2b6cd4063bf4542c89faa93a12f1c9d93504b0eebc6a5a7d2e
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0062,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0062.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0062.jpg,46aec19889eb439e52cb2b0534c9d8f6b65a79dbe63a1943db6f05e4c3dab57f,db5dd4882085cd8da15fd4454506dd50b8a67c6145cc35cfce919ec55b57762c
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0063,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0063.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0063.jpg,6fd78a45d925099bd76b8a5913f493d64c22626202b563ee9988124c50f2e0b9,a6a1239463b7d76efe0b70d41320f6ec246a465662d68ea8aab8e39ac9345134
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0064,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0064.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0064.jpg,aec60dbd102e8724dda7be76b7740da8329ca0552b6057cc3ec39becef05ca90,692e2dbaad2e4178cd2fcc77065653abf2e75a37ec25d3d7e4519ce8f4bdef1b
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0066,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0066.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0066.jpg,8d7cec20a440617547a2185c3d58ea7a8951730c61af43b5287863c5e26a7483,5dd36df44561e5da3902d3ef73a60475719c352e4344a068de11765aaa05af1e
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0072,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0072.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0072.jpg,07c51af0368141af5145e34bd74b5606c412b4503c1fdac53cf8d7ce4181e191,dd248d0999ead6cd5d109c7c04df62a8ac404a688dba43ff718494a6f8908a06
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0078,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0078.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0078.jpg,9a9547a0dcbab387080ab2fc328c45edf061d8a63a02e94dbf56558b7f778da6,654653130df0732d029d5e05ac314285a843e3c41a53ea2a4f2bd3e80d33402e
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0084,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0084.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0084.jpg,1a67419baa8dfa1da0fb900f527942023e871b8281dd615c65c43d242507265e,5754d85eeedcf71aa4937ab93030aac1f21f63a4e6eec9673443058f03bed4e7
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0098,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0098.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0098.jpg,c7564ce048629bd98cb1c47504b811ca6d3db51943f27f07313c3a4629f02c75,b4a1a5be68ab6e61ce3a374dc0338993deed01d0e5695e2df014344d223e0647
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0101,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0101.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0101.jpg,3eea02e18dfba99cca9ebcd75c27ab93a7a2f11a1719c39707316a63afdc0e43,a10c5362ccdc0ce7da5631997ec0691f3aa49fc6eb3c8ffe23ce343d59d38e58
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0103,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0103.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0103.jpg,40361ee95c1f6b536204151146dfaf5911335b16b8833bd488702a222e1c805f,fb7c5c8a894fff3d5be0407efdb3bf4a1bc21ad95c60ae532a8a5f7fdd6a1aa0
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0104,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0104.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0104.jpg,d8e710c1e22577bb3c541ef9f61ac8d84052aacdc84d10783bce486f208254b3,60a89062f51b269833f0ad7f5495514deae54e95cd3fcbdf8505a4de0b7a243f
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0110,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0110.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0110.jpg,5c80f17c6a3a1aacba06463aa691a6f1c1089f065f1d49291ccccbc2906fa321,7c91a3e2501cc51555e194c0b379d4c1ea98eb8a829dadf5ac249bf9fb290f75
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0113,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0113.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0113.jpg,c817cf830298db08cffc2b298fb4d3566bfff7ceadb3db512abe315ebba2f1ee,733502099df2eb2c429877f37138877bea9fdac5e7001ddda5a106951bef234f
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0114,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0114.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0114.jpg,2e75bc4514bb760b4c5548d665f1556623a35fe8f1457733480b0e28b8811f00,a78032d95baa273c110338089334e61a672684132cf1213e97d7ef1544f0bdce
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0115,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0115.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0115.jpg,23868fb2286afa907f1514e44a5f743c61ec21870ca5502a3eec96f91bb6a823,25fdf32e54ff879a4eaa7470b597c306dea0170a17706002ccfd11292836e913
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0116,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0116.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0116.jpg,fe848179ce6968e13d7ba50eece82e3d139b8a6d7972feee9dd1833de30cda2b,893db64d5100c56f59b76d605e34666a0fa60bf48ea5cc750770f182bbab1136
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0117,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0117.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0117.jpg,a833e614879fc0e2bbc085bfb824b5e22085cd94a8bbabb467e616b943f51a2c,72f1d62bbc4ed1d836b5c694aa05c256cc0f419c259c30aeda3b0c1199cc679d
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0126,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0126.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0126.jpg,125a9ae9bb4c8cbe61725dfa2475915907c72d2484da766b1b99ea80ac24f99e,6edde0d252e2213c5e3bf7642be24df120839edd8998206504da4bcbf97725d2
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0148,train,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0148.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0148.jpg,1674fe9d904c4c1f2dc12838df88ec7ff0e493bad87ae6a54655b441a8d08491,a8cb387520297b6ca4d3eed333fe1eb8b75930244b3834bbf113d8d2475c4eba
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0157,train,,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0157.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0157.jpg,d3cf73a74cff04f51d6fa43854997f1faf773aa54d5653d9fa86ef3da3c6d41c,775b5e0024a1481c1d0fb21c1382e5777debc3326d704036efb580475cb38f17
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0164,train,,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0164.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0164.jpg,c1cb2f0bbad8b2ecd5d62b120d09490ac38626e6af6a613aab1c5c7de06e2ec3,35f5491ad6ae9a929a05b922627d0df13b7d4a3c1672072146cbd07995675d89
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0170,train,,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0170.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0170.jpg,efa9ab0ddbb95f2d16badd14989395ee570ae676031903957bf902abca08902c,d620cfdb08dd6507d5d47b391fb7b810991ab9affac729afb644dc4cbeec7e0d
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0173,train,,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0173.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0173.jpg,3b04916467c05ca5d2ef2370e95ed4028e3877f8d9a4f214987000896eb74944,eef3df9dab5e6787dfc64cb133a682c867391889c0883ace0fc11b5dee21151d
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0179,train,,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0179.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0179.jpg,d130f9cc4e16813cf37e0ba681d8b7a972a0481ac879c49e3e61e43abb503faf,74d2f425cfd9b1539a3f906d59a57afb96f0af25f939fb4febcd8f996c10a9b0
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0183,train,,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0183.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0183.jpg,f01d1481fecb624ca20deb5f76433a9af8e263ec3bb51e23b1b269c6bfd0f057,a6e2b21d81b09eb0a2ec0a52ec2c9989881ef09fc3e4806f6d106d61f6c56277
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0186,train,,data/datasets/yolo_processed/images/test/raw_synthetic_wound__syn_wound_0186.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0186.jpg,206242b57af4eccb1b4073bbc7c447bb7b6253b16332846272d8a0b367798aaf,7bd05bd92b668e46a9e21318352a2a45d44baefa91ede7568b3c410fcf12fb60
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0187,train,,data/datasets/yolo_processed/images/test/raw_synthetic_wound__syn_wound_0187.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0187.jpg,ab2190f3456529be1fad567e711730e9f7799248ddae981ae67bf65455790a32,682b0313e70d4a73bf16f8cf142d7180024459752599ceb9cb0be351748e5271
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0199,train,,data/datasets/yolo_processed/images/test/raw_synthetic_wound__syn_wound_0199.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0199.jpg,d24c451943b186c493ba729c20046029db5ce5323773a004c6afa209ac98f150,8c3e1eb43e6cd454a355e743989c6626bfaebbbda253a67028e1e36602bfcb05
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0211,train,,data/datasets/yolo_processed/images/test/raw_synthetic_wound__syn_wound_0211.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0211.jpg,488c741efb5b581313d5483c908469a728229d935b6ecc6027979f09181c948f,ca2b0bc7911951a81831d7dcfef70cbd173b4df7cd980778eb6c9c7c158d60f0
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0213,train,,data/datasets/yolo_processed/images/test/raw_synthetic_wound__syn_wound_0213.jpg,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0213.jpg,800b251c417f84c348fd6511f501a4980e5bddccdd984d8c18101446df1e00ec,6635b23e0c4c245e612cd410af60de9505d3db023e3be1d88885c677bbfe07b6
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0001,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0001.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0001.jpg,90daa6403a2d807f7d68710f70b45685a1d1712237369a6c53d437b2c6d9ec8f,9ffcfede7f152f05e5261a62023c4408e80f8da1a4464071ab0ffea99caa320a
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0028,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0028.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0028.jpg,0b2e59ece710162b1158cf4bfe5843e3e8bb8fa2a6d59bf9f1d35e361e183e50,c6635afe37e425d6cee0236a5d082bde3e9699b05e44f3dac15627bf28f9bc5e
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0037,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0037.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0037.jpg,36f1a951af1863e2933f5ca242e72f71e41c866c57b5af3699736ca5f823632e,fe55fc94fe7fc635db3fcb2c282b641c1da6f03e3746f11f6f52fb58efe77216
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0047,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0047.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0047.jpg,54a7d62b658f7dbf265d0fd8179cecc68ed3ec391d24c4462ee2731403886351,67da7241c67ac1b0fb44360d6dcfac7405f44c904b585465986fc1ecf4df4858
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0075,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0075.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0075.jpg,7f7ec801aceebec636af0ef09d7891d5028e64bbdaf828db9395d3a32cc8ada6,dc45d94a4bc2b47d2cffde8d95f3e148f45b3ae39d2c477bba584a085a43419e
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0080,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0080.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0080.jpg,993b26ee8ba7bc0834684132326073d891f213892893508f477bb816f8fdb014,28bf913e4a859b23fc50c21f0e443f6d5ab9e3a6e65e8522e93e74f5bb1bd0b0
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0128,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0128.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0128.jpg,a0572398698231fab96c5d6925bce7257bab28b99788606df0a5aed32fb680c5,98e8a6d3e4eb5e98bf9d3bad941c98022b6b2847deac9ef5a5cf2baa21e04930
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0163,val,,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0163.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0163.jpg,a16317e9883a84a512ebe2e0b1954f4fc8a4f1883a57ecd1c1658099bbd470d9,3dd6391548c4d7cb4e0dcab2fe4b74b6e102c86b7d7ff6e46e9b9845b6a1894a
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0167,val,,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0167.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0167.jpg,4bdffbee64e54a8c8ed97f8638a73e6f9ac12179bf8e4f74d56ae99954d89d8d,76f777727ebb573f146a0ac40e41739fa415c4858ba92d65cad527b73806f6a8
efficientnet_processed,yolo_yolo_real_wound__public_sample_0002,val,,data/datasets/yolo_processed/images/test/yolo_real_wound__public_sample_0002.jpg,data/datasets/efficientnet_processed/images/val/yolo_yolo_real_wound__public_sample_0002.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0004,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0004.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0004.jpg,5922de6ba0b2b6bc9f80377a7eb6ea701fbc6fb07644d378ebec41bc0b11ec77,e5fddf02502f232b741adb95ebdad2f74ff42d64e5c586d8050e8168dda2b5bd
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0030,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0030.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0030.jpg,4f409aace0cec41ce82325e2847a2b37bca51f936d289d45f36e9148055df650,e36ba7ecaf1886eebe8bde65d821af47f34a72615847a33203997ac3494251aa
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0033,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0033.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0033.jpg,dcc69293c22fad661b4a62350cdaff20b72861f90296894be16632d114860ff4,9fa3f74191b46c523875be7d3164031247bff24b46ce27de3e56b688b916a7d2
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0071,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0071.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0071.jpg,9d48a1add936d188bf258989f65f37d09090be87cb36e105646b58ee62e93dbe,bc2acb60fbe3c46f99b18e341538801c11a8cdbb4accc2293d1825bcf5c45b94
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0081,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0081.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0081.jpg,cc5e33ba5341889b9968b10d761161760db50b32d48f069901a8ef1287ca5bfc,8a64b366b35b4e7c24d20a239a6ef1069ca1e4b697712170de0baa44d7d56e4f
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0133,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0133.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0133.jpg,ec33bb2db1f8a7d8e42890295182161ed23370ca6049816c1fa57fec5678ca0c,a98691538a5367483824e0644619b3f1b64e79f776c3c7c1068c0207b940aae9
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0134,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0134.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0134.jpg,b7af43e77e66e3b8737cf41496b4dece7be79f51bf9deb385bacaba463ea4a1f,00485dd85710630f0e2407b95beea37e9464da0dc888bf187bf19c854b3f5984
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0145,val,,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0145.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0145.jpg,7c5f9e9ead0fe2b9aa3bec57e4c179c41d5dff473ada2284a40d3231bfa11b09,ce7f4d39303978c1809dbe564b17109884687df0436c69647db54ac6ec8657dd
efficientnet_processed,yolo_raw_synthetic_wound__syn_wound_0202,val,,data/datasets/yolo_processed/images/test/raw_synthetic_wound__syn_wound_0202.jpg,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0202.jpg,8f96170f317aeffe4870f953da45b8b00e6cbfef49aebe7087a28d75ab146c7b,34da665fd217b79e58e4bb1bf531a31aa4c3691dbf8144a223bfb4fede080fa6
unet_processed,injury_sample_0003,test,,data/datasets/injury_dataset/images/sample_0003.jpg,data/datasets/unet_processed/images/test/injury_sample_0003.jpg,60f13e8f5f8e890ce22e47e534c96afa153f9534d85340e922e3de64d8c33ddc,69c346d9bfa3b5038fe88235aabe0ec67784e0444fd9dba979b8c2f2b5c99329
unet_processed,public_public_sample_0001,test,,data/datasets/public_wound_dataset/images/public_sample_0001.jpg,data/datasets/unet_processed/images/test/public_public_sample_0001.jpg,0bbeed5bad635f35119176f002cee55f636a6cf83647086f1badf07bf4d265dc,5e59a1b68134a12bb0c3c1abe39b7685e54e9e04daa1f4fd58576a23d4ddf683
unet_processed,public_public_sample_0040,test,,data/datasets/public_wound_dataset/images/public_sample_0040.jpg,data/datasets/unet_processed/images/test/public_public_sample_0040.jpg,382ab8995114628176ff4d300d93bec60aebb19cd682e966cfee971498301d38,63da5cfc43f4d47930d4bac2151494e68a5e4c3d88dfff6771398701aef302ec
unet_processed,public_public_sample_0124,test,,data/datasets/public_wound_dataset/images/public_sample_0124.jpg,data/datasets/unet_processed/images/test/public_public_sample_0124.jpg,fff27427f3ffb64d18ef3a443cd9086062aa4a6524be42bca191d0f9623fcef3,fdf3a9e1769c4d83e09245017822f30d95b3c8a0d00a37b4bcd827f7d085e559
unet_processed,public_public_sample_0154,test,,data/datasets/public_wound_dataset/images/public_sample_0154.jpg,data/datasets/unet_processed/images/test/public_public_sample_0154.jpg,1486dfe411fd90daeed76b5bfdd64b4002e76fe3f235be466ab7e6b37238de46,9fea7cf7361852c1bc742032d91508504675588b867752ee54311e81a41197fa
unet_processed,public_public_sample_0160,test,,data/datasets/public_wound_dataset/images/public_sample_0160.jpg,data/datasets/unet_processed/images/test/public_public_sample_0160.jpg,0dd15f4d6dd5b0346ec8712ab8c75797c231d552dacdb937fdcbb51129e74818,536f330c17fdced359fd6772007c7231c4ee217e64559eabe2fae07e0b2ff68d
unet_processed,injury_sample_0001,train,,data/datasets/injury_dataset/images/sample_0001.jpg,data/datasets/unet_processed/images/train/injury_sample_0001.jpg,bc730fc9ba8fd8e9d835b8f3b3a7f2b43fbfd1e052a1e23110ac436c09fb4fec,4e3e3c5b06f4413a41d4aed3f9695abff45f09f1c712e588c8e6856f71247e65
unet_processed,injury_sample_0002,train,,data/datasets/injury_dataset/images/sample_0002.jpg,data/datasets/unet_processed/images/train/injury_sample_0002.jpg,f4f494ae435dc7112d8ded92407094411046606f995180d47ea16196e2f6eb36,c51e3f6c682acaafc0d00b301d01ef157673f360ca933b6fc05db30666a3ae7b
unet_processed,public_public_sample_0003,train,,data/datasets/public_wound_dataset/images/public_sample_0003.jpg,data/datasets/unet_processed/images/train/public_public_sample_0003.jpg,923af674231fbd001aa448af4af78aa1c68a57b9c93250d79500b088a7cfd57c,5d5704a951322a914ba8a8b7b577c54c1b3bf6b215cb4245e048ec2943a0fb4d
unet_processed,public_public_sample_0004,train,,data/datasets/public_wound_dataset/images/public_sample_0004.jpg,data/datasets/unet_processed/images/train/public_public_sample_0004.jpg,5bc55562f3aabb6ed84f8805b74c0ab092a4cc0b733e1b02b416b95e3e432688,30f10e2949dfc984fd05650300f15447146f1959e89248bfab20e48162282fcb
unet_processed,public_public_sample_0005,train,,data/datasets/public_wound_dataset/images/public_sample_0005.jpg,data/datasets/unet_processed/images/train/public_public_sample_0005.jpg,60cafc9be6699b3653b2e26291ea896a4b0a47c9000028932ae3624873d6b1c0,c61ad15300966154bbec0ef1536ce8923012aaf7d7eaacb8298d152284a47da9
unet_processed,public_public_sample_0006,train,,data/datasets/public_wound_dataset/images/public_sample_0006.jpg,data/datasets/unet_processed/images/train/public_public_sample_0006.jpg,e98e0232720b292839e4e84905c9dc1ad3fa9fca27eb1f4e43eef783aecef47c,04fd5abadbb4716707f19ea8de58b304115ec4cf92b1c21f92307d942c8fa8b8
unet_processed,public_public_sample_0010,train,,data/datasets/public_wound_dataset/images/public_sample_0010.jpg,data/datasets/unet_processed/images/train/public_public_sample_0010.jpg,c02cf5c07e5c4b337aceef4fac1d0915abf12bc8ce9499461634af2b58ebed0f,e2a2d73996a84acdfd0b09168a1781da871f5402b5eb4222a64dd3905e077585
unet_processed,public_public_sample_0016,train,,data/datasets/public_wound_dataset/images/public_sample_0016.jpg,data/datasets/unet_processed/images/train/public_public_sample_0016.jpg,9b892a5e8f841aca4ddd0267d5e6e3b0437fc840d4e2350a3e5896e6aee2424c,df0ec07e1d935d01b36228286147d98658ed290564008dad640b792640ad3a31
unet_processed,public_public_sample_0022,train,,data/datasets/public_wound_dataset/images/public_sample_0022.jpg,data/datasets/unet_processed/images/train/public_public_sample_0022.jpg,bb1eeb2c92b75b3722ab5aaf2fbee65f49868d20f28246a0a2c7a0555dbfcb6b,3aef58ce38889867e07695d5d170364e86402059e02a8a8ab8646978747372f3
unet_processed,public_public_sample_0028,train,,data/datasets/public_wound_dataset/images/public_sample_0028.jpg,data/datasets/unet_processed/images/train/public_public_sample_0028.jpg,2c76dfe12c338c873e0359e4580ed007841a67cf35ba3103c171335754b3e4ec,5a0e4757cc16478c4b1a6cf935d1dba90caaef5b46c8baafab021f079b7eb9be
unet_processed,public_public_sample_0034,train,,data/datasets/public_wound_dataset/images/public_sample_0034.jpg,data/datasets/unet_processed/images/train/public_public_sample_0034.jpg,1d22c8dd72f1be10afada90d64c62ca06aabcbecc936ba51cbf1ff9a5b9f9ebd,053c7b29aa1dfe3e5a6204607cedcbb57ed5c39c63aaadb4926e0427dfe58e2e
unet_processed,public_public_sample_0046,train,,data/datasets/public_wound_dataset/images/public_sample_0046.jpg,data/datasets/unet_processed/images/train/public_public_sample_0046.jpg,274644a32a345349eb8345d0ddca5c0f211d4d552d0b63b0b2196824ebd056d1,ba76b53c9a940820828e6c768f02995fe567f4ed0eba54effc3882ad120524d0
unet_processed,public_public_sample_0052,train,,data/datasets/public_wound_dataset/images/public_sample_0052.jpg,data/datasets/unet_processed/images/train/public_public_sample_0052.jpg,e260111df260f4a3a9dd28ff022a6c0a9dbdc7be978e9f2463f65e30c93b6fda,4e104e86b4ca4bcabc2251fcaced6d58feb5f69a193d4e56f2bf9bc502cfe30b
unet_processed,public_public_sample_0058,train,,data/datasets/public_wound_dataset/images/public_sample_0058.jpg,data/datasets/unet_processed/images/train/public_public_sample_0058.jpg,e4a28a7983e82531bcc2442d2f314ee12e29426ed3e9972a07061527241067a0,dbbd36e74ba9bd429aa383dad1e61f44f9f68854341e7fe169b3c993dc69862f
unet_processed,public_public_sample_0070,train,,data/datasets/public_wound_dataset/images/public_sample_0070.jpg,data/datasets/unet_processed/images/train/public_public_sample_0070.jpg,40aa3a9205ad516b8c358c241aa58045db82702289e3887a20bf83b6b6b9827a,8975787cd6efc39c3caec7150fa55e1e5f792d6bf78cdb948ca75b7010297142
