sample_id,split,kind,class,empty_mask,mask_area,image_path,mask_path,source_dataset,source_path,source_mask,provenance,license,pixel_sha256
wseg_75548033,train,positive,wound_unspecified,False,0.147845,data/datasets/unet_public_real/images/wseg_75548033.png,data/datasets/unet_public_real/masks/wseg_75548033.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75548033.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75548033.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,aff51367795318bb4f8ee41d7992f5e9ccff6c1dee581a493ca751c28ca693bd
wseg_75548635,train,positive,wound_unspecified,False,0.208514,data/datasets/unet_public_real/images/wseg_75548635.png,data/datasets/unet_public_real/masks/wseg_75548635.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75548635.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75548635.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,f07600da0b5e44376de7a13052bc764a4f620bd663e290fc6b6f6542fb322e58
wseg_75549124,train,positive,wound_unspecified,False,0.187457,data/datasets/unet_public_real/images/wseg_75549124.png,data/datasets/unet_public_real/masks/wseg_75549124.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75549124.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75549124.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,abd4f66fd15f931e06b0be83686de9cf76cde19b9edb91f1fd66ca12e6f6d29d
wseg_75549826,train,positive,wound_unspecified,False,0.123685,data/datasets/unet_public_real/images/wseg_75549826.png,data/datasets/unet_public_real/masks/wseg_75549826.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75549826.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75549826.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,36fb7224bc58a8b008ea6b01d999079223033af3f9102c69262ef046056e4164
wseg_75550901,test,positive,wound_unspecified,False,0.118993,data/datasets/unet_public_real/images/wseg_75550901.png,data/datasets/unet_public_real/masks/wseg_75550901.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75550901.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75550901.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,ac185de108f1272b9e2cb58e7ae93fbc2a60bee5195fdd23a3a5d7f5fe3ad829
wseg_75551480,train,positive,wound_unspecified,False,0.119112,data/datasets/unet_public_real/images/wseg_75551480.png,data/datasets/unet_public_real/masks/wseg_75551480.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75551480.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75551480.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,62f987fdf83ddeff020e4248f9114d18af5585c1e3b73b91757a28cdd1546e5c
wseg_75552036,train,positive,wound_unspecified,False,0.167833,data/datasets/unet_public_real/images/wseg_75552036.png,data/datasets/unet_public_real/masks/wseg_75552036.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75552036.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75552036.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,769eb2d18a37f1a73fa3d3577184e88c5fffce85a5bdafb6bf61c3efbce5dc1f
wseg_75553223,train,positive,wound_unspecified,False,0.071777,data/datasets/unet_public_real/images/wseg_75553223.png,data/datasets/unet_public_real/masks/wseg_75553223.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75553223.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75553223.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3ba3941da6e5e0a09dada2b33ba6d36c87b48355385e83d74b104c49e1fe236e
wseg_75554229,train,positive,wound_unspecified,False,0.055923,data/datasets/unet_public_real/images/wseg_75554229.png,data/datasets/unet_public_real/masks/wseg_75554229.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75554229.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75554229.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,cac2656fb3f001a97868b6cc6ff28a9edef5150cef6dc3aebc324931dee543f9
wseg_75554447,train,positive,wound_unspecified,False,0.193764,data/datasets/unet_public_real/images/wseg_75554447.png,data/datasets/unet_public_real/masks/wseg_75554447.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75554447.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75554447.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,f5b2285848fec11e37ea49536aa084d5e3a0d08d80ac82b0fce559fc90b0b674
wseg_75554727,test,positive,wound_unspecified,False,0.084601,data/datasets/unet_public_real/images/wseg_75554727.png,data/datasets/unet_public_real/masks/wseg_75554727.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75554727.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75554727.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,00f7b39a83f057b12f33288b65686a1b34842b19113e34ab96a53ff1ba32da33
wseg_75554899,train,positive,wound_unspecified,False,0.236261,data/datasets/unet_public_real/images/wseg_75554899.png,data/datasets/unet_public_real/masks/wseg_75554899.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75554899.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75554899.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,2f316f393bf6c8dfc920cebb700eab6104a5326cd410394f7b5464b06e3dc659
wseg_75555026,train,positive,wound_unspecified,False,0.070445,data/datasets/unet_public_real/images/wseg_75555026.png,data/datasets/unet_public_real/masks/wseg_75555026.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75555026.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75555026.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,cea29002684de04c1452a8efc39e5b7926a7fd0277c46db6f752dd0b1d92a910
wseg_75555244,val,positive,wound_unspecified,False,0.124387,data/datasets/unet_public_real/images/wseg_75555244.png,data/datasets/unet_public_real/masks/wseg_75555244.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75555244.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75555244.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,c3ac590170051143236ab0d43c65c7ffb4d5e751367b1472b6114aaefaee49ec
wseg_75555491,train,positive,wound_unspecified,False,0.167906,data/datasets/unet_public_real/images/wseg_75555491.png,data/datasets/unet_public_real/masks/wseg_75555491.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75555491.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75555491.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,5f722186ba5be10b485c45191e2f185847281fc513856824da8b206784dbceb3
wseg_75555725_2,train,positive,wound_unspecified,False,0.08608,data/datasets/unet_public_real/images/wseg_75555725_2.png,data/datasets/unet_public_real/masks/wseg_75555725_2.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75555725_2.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75555725_2.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,46d37775fe678b6a90e00eaa5207888b32e1680ae19dd21c2126093a460f3eb9
wseg_75556120,test,positive,wound_unspecified,False,0.103659,data/datasets/unet_public_real/images/wseg_75556120.png,data/datasets/unet_public_real/masks/wseg_75556120.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75556120.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75556120.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,0c5824ed3c350d34b49ed07e4d02703a09cc953aac02e5f8486ae9f1dd73826e
wseg_75556295,train,positive,wound_unspecified,False,0.249404,data/datasets/unet_public_real/images/wseg_75556295.png,data/datasets/unet_public_real/masks/wseg_75556295.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75556295.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75556295.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,6851f9e269e1f6b8df2f20d43ac51bb1756928ab1c0b0a5c46685265e24a441c
wseg_75556672,train,positive,wound_unspecified,False,0.204507,data/datasets/unet_public_real/images/wseg_75556672.png,data/datasets/unet_public_real/masks/wseg_75556672.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75556672.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75556672.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,67d1bd03d6d8177a9406275c642d9f5ff87ed411dc8d3b3a137f4d38831384f6
wseg_75557637,train,positive,wound_unspecified,False,0.118245,data/datasets/unet_public_real/images/wseg_75557637.png,data/datasets/unet_public_real/masks/wseg_75557637.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75557637.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75557637.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,8489c0af3bc8fec189e684bcfd07c5af42f07a93038a809b0544e68043b5fd12
wseg_75559492,val,positive,wound_unspecified,False,0.233623,data/datasets/unet_public_real/images/wseg_75559492.png,data/datasets/unet_public_real/masks/wseg_75559492.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75559492.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75559492.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,e637dd84d4579a43c6383e49e0dff82f4cea58b8c5d764a5eb5a62d102f251f1
wseg_75559750,train,positive,wound_unspecified,False,0.194011,data/datasets/unet_public_real/images/wseg_75559750.png,data/datasets/unet_public_real/masks/wseg_75559750.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75559750.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75559750.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,66a56c02ac206fdd1759eed4e18be922675486b66a894e5f9a23f4a71a0bd392
wseg_75559951,train,positive,wound_unspecified,False,0.218791,data/datasets/unet_public_real/images/wseg_75559951.png,data/datasets/unet_public_real/masks/wseg_75559951.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75559951.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75559951.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,f804787052a255c7159fec7f917239099c549b09b8a131123186745489bdca73
wseg_75560106,train,positive,wound_unspecified,False,0.09852,data/datasets/unet_public_real/images/wseg_75560106.png,data/datasets/unet_public_real/masks/wseg_75560106.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75560106.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75560106.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,0d5d67837f9ddf59f8d0a5ea59971adb75116d9fa1c1695e6c7e57dcbe0e5a86
wseg_75560211,train,positive,wound_unspecified,False,0.220608,data/datasets/unet_public_real/images/wseg_75560211.png,data/datasets/unet_public_real/masks/wseg_75560211.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75560211.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75560211.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a3c579aecce4dc99d7d8f24d5f7bf86d246099f9ec48219eeed9d2f76faf229b
wseg_75560428,train,positive,wound_unspecified,False,0.162421,data/datasets/unet_public_real/images/wseg_75560428.png,data/datasets/unet_public_real/masks/wseg_75560428.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75560428.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75560428.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,8b2a91558132cacd4d8f8dbd3246365649d10ed1fd33aeb0930b05c9b16fb834
wseg_75560563,val,positive,wound_unspecified,False,0.047353,data/datasets/unet_public_real/images/wseg_75560563.png,data/datasets/unet_public_real/masks/wseg_75560563.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75560563.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75560563.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,092ff72a8d3ebbd2ba7dae03485b2c49c72b9406d2eecd838e742ee856a49e66
wseg_75560725_2,train,positive,wound_unspecified,False,0.19224,data/datasets/unet_public_real/images/wseg_75560725_2.png,data/datasets/unet_public_real/masks/wseg_75560725_2.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75560725_2.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75560725_2.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,5bb788696ac111abe7df35c92e9dcdda28d99ef75b9b69ac8a9094d9f11dd0c2
wseg_75560848,train,positive,wound_unspecified,False,0.385466,data/datasets/unet_public_real/images/wseg_75560848.png,data/datasets/unet_public_real/masks/wseg_75560848.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75560848.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75560848.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,cdd8870e42ce57815632348f7f3848945de4ba3f0baa5e4fb44ca8828ab6fa65
wseg_75560864,train,positive,wound_unspecified,False,0.081653,data/datasets/unet_public_real/images/wseg_75560864.png,data/datasets/unet_public_real/masks/wseg_75560864.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75560864.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75560864.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3913590a128e60cf6821aa28953bd17a5b3601db06a8bb17818ee6faa8f9899e
wseg_75560928,train,positive,wound_unspecified,False,0.600953,data/datasets/unet_public_real/images/wseg_75560928.png,data/datasets/unet_public_real/masks/wseg_75560928.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75560928.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75560928.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,949aa5e0e4fdc72cbe94511f84cbf33a9c8d8bac1a155c56fb63df5b95d36360
wseg_75561012,train,positive,wound_unspecified,False,0.09267,data/datasets/unet_public_real/images/wseg_75561012.png,data/datasets/unet_public_real/masks/wseg_75561012.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561012.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561012.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,58418a37945978a544f8a468de8aa776f44d65f9ae16852ea3520a83b9c585a7
wseg_75561059,test,positive,wound_unspecified,False,0.063873,data/datasets/unet_public_real/images/wseg_75561059.png,data/datasets/unet_public_real/masks/wseg_75561059.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561059.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561059.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,efd11f0714b446d664754fcbf4b691096f1b29d50b269eeab1568689bcf220a5
wseg_75561083,train,positive,wound_unspecified,False,0.013691,data/datasets/unet_public_real/images/wseg_75561083.png,data/datasets/unet_public_real/masks/wseg_75561083.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561083.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561083.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,5a7cd993ae9c350456da242e0c98e3633b29eb48f2e2afe881dbba9c0f37946e
wseg_75561230,train,positive,wound_unspecified,False,0.496901,data/datasets/unet_public_real/images/wseg_75561230.png,data/datasets/unet_public_real/masks/wseg_75561230.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561230.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561230.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,6fdfe87f816d8be2b4c2cf9ea2d9fa108ead0ff5b6bf87fb1fe3cfe65bf2831a
wseg_75561244,val,positive,wound_unspecified,False,0.218773,data/datasets/unet_public_real/images/wseg_75561244.png,data/datasets/unet_public_real/masks/wseg_75561244.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561244.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561244.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,bee96714d5af3151bf5a044505677a2200df1510f759deb21c70e37f9eecf7a5
wseg_75561267_2,val,positive,wound_unspecified,False,0.345214,data/datasets/unet_public_real/images/wseg_75561267_2.png,data/datasets/unet_public_real/masks/wseg_75561267_2.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561267_2.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561267_2.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,66526dca40bdb7076b8727b9d31b59cd3ca954f6ea61218a522923084d30745a
wseg_75561298,train,positive,wound_unspecified,False,0.302672,data/datasets/unet_public_real/images/wseg_75561298.png,data/datasets/unet_public_real/masks/wseg_75561298.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561298.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561298.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,b2620905f692baf31f2ebb2de5287a982066f03d1bd908429f49be1a30e9550a
wseg_75561330,train,positive,wound_unspecified,False,0.116191,data/datasets/unet_public_real/images/wseg_75561330.png,data/datasets/unet_public_real/masks/wseg_75561330.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561330.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561330.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,9dadca28325a98e533ee67d66a94983cdf455807107660f270a335778d55058a
wseg_75561370,train,positive,wound_unspecified,False,0.08221,data/datasets/unet_public_real/images/wseg_75561370.png,data/datasets/unet_public_real/masks/wseg_75561370.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561370.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561370.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,1f01a116630d00e3da71cd1d9140ff7664cb383c7b40c87342913b701f512dcb
wseg_75561391,train,positive,wound_unspecified,False,0.161326,data/datasets/unet_public_real/images/wseg_75561391.png,data/datasets/unet_public_real/masks/wseg_75561391.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561391.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561391.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,b257a5aa564074f642435e8d846cc4e6008feefded54c19c7e1addd539426cb5
wseg_75561412,train,positive,wound_unspecified,False,0.117177,data/datasets/unet_public_real/images/wseg_75561412.png,data/datasets/unet_public_real/masks/wseg_75561412.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561412.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561412.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3f3fc475533eb56af2c5724bb02d3e81004178b82d6f4b6a255d72d029c4e71d
wseg_75561444,train,positive,wound_unspecified,False,0.084017,data/datasets/unet_public_real/images/wseg_75561444.png,data/datasets/unet_public_real/masks/wseg_75561444.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561444.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561444.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,f60d9c7564afc6d55dbf36047b92ee89624e9348b0be04fc8119c747cc9b174f
wseg_75561468,val,positive,wound_unspecified,False,0.133533,data/datasets/unet_public_real/images/wseg_75561468.png,data/datasets/unet_public_real/masks/wseg_75561468.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/75561468.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/75561468.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,1f0386f3612cdf4b7390f9ce3c5aa643d34705e58ad8220116fbec39bddce5ba
medetec_train_foot-ulcer-0001,test,positive,foot_ulcer,False,0.118363,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0001.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0001.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0001.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0001.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,352e537c26194bd22753466cc7a6daba36480bd7cf1b740a8e40245c4b568667
medetec_train_foot-ulcer-0001_1,val,positive,foot_ulcer,False,0.118503,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0001_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0001_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0001_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0001_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,f4389cbbb1de1b081af629063d830f8b5f9caedbaeab69802cd05430d85fdf1b
medetec_train_foot-ulcer-0001_2,train,positive,foot_ulcer,False,0.118363,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0001_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0001_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0001_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0001_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,134c1f0de2bb93186e4e52644be6813e4842de09fdbc82888c663c0cc7c8ea78
medetec_train_foot-ulcer-0001_3,val,positive,foot_ulcer,False,0.118503,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0001_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0001_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0001_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0001_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,147b8f526d77e753acfff3c2c2d1914a00725645c23c6d37219c1589bbead189
medetec_train_foot-ulcer-0003,train,positive,foot_ulcer,False,0.081912,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0003.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0003.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0003.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0003.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,b1f6d39bdff0aa0ba28430ef18ddaef912bdef07e543ef0db215f48c278fe041
medetec_train_foot-ulcer-0003_1,val,positive,foot_ulcer,False,0.081872,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0003_1.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0003_1.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0003_1.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0003_1.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,60993603420ba1671b7cd420cdd3fce24ae061b08a466f5ad706c26b94fab268
medetec_train_foot-ulcer-0003_2,train,positive,foot_ulcer,False,0.081912,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0003_2.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0003_2.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0003_2.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0003_2.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,be9135437a371eefbfee9a906f2576eca644ba73a8952fde44aa2822467e1641
medetec_train_foot-ulcer-0003_3,train,positive,foot_ulcer,False,0.081872,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0003_3.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0003_3.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0003_3.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0003_3.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,85c41413aefbff9eb382e990fed1da62c1efdc7b3071a32f21e2333c8f00e445
medetec_train_foot-ulcer-0004,train,positive,foot_ulcer,False,0.03416,data/datasets/unet_public_real/images/medetec_train_foot-ulcer-0004.png,data/datasets/unet_public_real/masks/medetec_train_foot-ulcer-0004.png,medetec_foot_ulcer_224,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/images/foot-ulcer-0004.png,data/datasets/external/wound-segmentation/data/Medetec_foot_ulcer_224/train/labels/foot-ulcer-0004.png,PUBLIC_REAL_PHOTOS,Medetec stock terms + UWM annotated 224px redistribution,2586323d3dc6a06669bfb10360a48316ced7640fde94ea5f07af3614e2458f31
