sample_id,split,class,subject_id,image_path,source_dataset,source_path,provenance,normal_kind,pixel_sha256
normal_azh_patches_1c8e887ad6ec44f3c6cc91e88dd59f56_0004,train,normal,azh_patches:1c8e887ad6ec44f3c6cc91e88dd59f56,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_1c8e887ad6ec44f3c6cc91e88dd59f56_0004.png,azh_patches,data/datasets/external/azh_patches/train/images/1c8e887ad6ec44f3c6cc91e88dd59f56_0.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,dfe8e5e39cf50be8e2a8d71ed890933bbd5d4531fc8f682d5fa9c10c7824d6f4
normal_azh_patches_f46434c267bc392570aa9c71be351fe8_0005,train,normal,azh_patches:f46434c267bc392570aa9c71be351fe8,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_f46434c267bc392570aa9c71be351fe8_0005.png,azh_patches,data/datasets/external/azh_patches/test/images/f46434c267bc392570aa9c71be351fe8_0.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,756bcdd5dcc2f2283de30b061bd77e86d416335de077fc58e2ea77f753bed70f
normal_azh_patches_0020126b06a719c36fed196c2c71f2f0_0006,train,normal,azh_patches:0020126b06a719c36fed196c2c71f2f0,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_0020126b06a719c36fed196c2c71f2f0_0006.png,azh_patches,data/datasets/external/azh_patches/train/images/0020126b06a719c36fed196c2c71f2f0_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,1a9d845ad1a91c36e033e6c91a2610ae3db5eb0d416aecbe6865d81ca1801dd8
normal_azh_patches_00be2ad4736f6657b767683186615f3f_0007,test,normal,azh_patches:00be2ad4736f6657b767683186615f3f,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_00be2ad4736f6657b767683186615f3f_0007.png,azh_patches,data/datasets/external/azh_patches/train/images/00be2ad4736f6657b767683186615f3f_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,b79c00a7d288c5fdd7c54cd658ae6a39bde2fd8925400375775ca0d021125c72
normal_azh_patches_03a29338d44c41efd1856034029cb9cb_0008,test,normal,azh_patches:03a29338d44c41efd1856034029cb9cb,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_03a29338d44c41efd1856034029cb9cb_0008.png,azh_patches,data/datasets/external/azh_patches/train/images/03a29338d44c41efd1856034029cb9cb_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,9bd7e5d71d76ea30bc2bec387f3851b534409a2b98c123d717f07c03c5a1fb7b
normal_azh_patches_045897ff55447150716a26960a3b8fd6_0009,train,normal,azh_patches:045897ff55447150716a26960a3b8fd6,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_045897ff55447150716a26960a3b8fd6_0009.png,azh_patches,data/datasets/external/azh_patches/train/images/045897ff55447150716a26960a3b8fd6_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,414e131f736947708d92ba53c9f68fd7bd302f99088824a666e62b4ab628ddaa
normal_azh_patches_051d7c68ec44d127707d220a2f8a6c09_0010,train,normal,azh_patches:051d7c68ec44d127707d220a2f8a6c09,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_051d7c68ec44d127707d220a2f8a6c09_0010.png,azh_patches,data/datasets/external/azh_patches/train/images/051d7c68ec44d127707d220a2f8a6c09_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,d7c3a283a3a2bed828693725244077f00fef034c02ba0179b999ec695ce7ab7f
normal_azh_patches_16489f399948a5dfc46c056f1d26da40_0011,train,normal,azh_patches:16489f399948a5dfc46c056f1d26da40,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_16489f399948a5dfc46c056f1d26da40_0011.png,azh_patches,data/datasets/external/azh_patches/train/images/16489f399948a5dfc46c056f1d26da40_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,09b00140375f83e4f71597709e9033e38ec075c9fcbb424ad0e30a221af152cc
normal_azh_patches_2664472bf2196368e9372077ad0fdbe2_0012,train,normal,azh_patches:2664472bf2196368e9372077ad0fdbe2,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_2664472bf2196368e9372077ad0fdbe2_0012.png,azh_patches,data/datasets/external/azh_patches/train/images/2664472bf2196368e9372077ad0fdbe2_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,0d0dda4ea0477dc59225c285307f6cf063b84366ce55b0d7623d51d56ef561a4
normal_azh_patches_3ffb36f9bb2cafacf396c327f4df1cfc_0013,val,normal,azh_patches:3ffb36f9bb2cafacf396c327f4df1cfc,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_3ffb36f9bb2cafacf396c327f4df1cfc_0013.png,azh_patches,data/datasets/external/azh_patches/train/images/3ffb36f9bb2cafacf396c327f4df1cfc_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,16300698375efd364996ac1f5156e2b6c567a108c6c074f9fb65197cae8ea85d
normal_azh_patches_5c9c9b9e3f1d124c504365cda09afb24_0014,train,normal,azh_patches:5c9c9b9e3f1d124c504365cda09afb24,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_5c9c9b9e3f1d124c504365cda09afb24_0014.png,azh_patches,data/datasets/external/azh_patches/train/images/5c9c9b9e3f1d124c504365cda09afb24_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,80e3448f072e4ab8cd6d570ce025e86d0dbf8885c606919dee77562d76c5e10b
normal_azh_patches_7c2b933bc1a51ded68a617a410335e25_0015,train,normal,azh_patches:7c2b933bc1a51ded68a617a410335e25,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_7c2b933bc1a51ded68a617a410335e25_0015.png,azh_patches,data/datasets/external/azh_patches/train/images/7c2b933bc1a51ded68a617a410335e25_1.png,PUBLIC_REAL_PHOTOS,empty_region_crop,247c3fd249b8d04c0ed86c0ab1754b916cc9b15cdbd4ff52c82447c7d53e78c3
normal_azh_patches_7cfe36aa0005e72da7025dbc0a9f891b_0016,val,normal,azh_patches:7cfe36aa0005e72da7025dbc0a9f891b,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_7cfe36aa0005e72da7025dbc0a9f891b_0016.png,azh_patches,data/datasets/external/azh_patches/train/images/7cfe36aa0005e72da7025dbc0a9f891b_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,ce29585373b746dcdac7c66e74e0d10876eead6eec38c2509c036e8df44bf633
normal_azh_patches_e68502402f187ab793e1d417ca28eddc_0017,val,normal,azh_patches:e68502402f187ab793e1d417ca28eddc,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_e68502402f187ab793e1d417ca28eddc_0017.png,azh_patches,data/datasets/external/azh_patches/test/images/e68502402f187ab793e1d417ca28eddc_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,52a18a4257abf39ebf7c1c418b1d4a754bcd0d24796ed57020479ace0f60e245
