sample_id,split,dest_image,dest_label,source_dataset,source_path,source_label,source_stem,source_split,provenance,pixel_sha256,byte_sha256,width,height,kept_classes,dropped_classes,boxes_in,boxes_out,boxes_merged_away
raw_synthetic_wound__syn_wound_0130,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0130.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0130.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0130.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0130.txt,syn_wound_0130,train,SYNTHETIC,b2b7dde77d0fe106dbe0f1599902c53eec0fbbe8b289223a336a34f58864e06e,edf8068edceb2a68465660eb4c098f629bde8b246e29ecc80e6e20e261351123,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0132,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0132.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0132.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0132.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0132.txt,syn_wound_0132,train,SYNTHETIC,e7ca49deab84570ffcbe1c3dc59dc2fac8eb7f75ccf47f4c23083e6f64079c40,41563152167f965615a3566fec2e0564a29074b6f712f1cc35568bba76acb713,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0133,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0133.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0133.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0133.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0133.txt,syn_wound_0133,train,SYNTHETIC,c4d8df976c4f8b2860c974459ff430936961a18a4a3c9621faf93b4d89445b9c,ec33bb2db1f8a7d8e42890295182161ed23370ca6049816c1fa57fec5678ca0c,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0134,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0134.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0134.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0134.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0134.txt,syn_wound_0134,train,SYNTHETIC,c2e2ba7f1bdd50112f38e8549fb1eb695142bb925dd5cd72edf29ce9fa684a93,b7af43e77e66e3b8737cf41496b4dece7be79f51bf9deb385bacaba463ea4a1f,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0136,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0136.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0136.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0136.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0136.txt,syn_wound_0136,train,SYNTHETIC,3a4dbd65c84938706d553a87537cf75f24225c15233c18caeeaeaa1edd67f44f,f3e4f224a9ceb52fdede592b0bd5ef012808dff708691f4738206f070d37c1e2,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0137,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0137.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0137.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0137.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0137.txt,syn_wound_0137,train,SYNTHETIC,e8aa78af2c62c860e4af7db9f2df5d3d3315ac418de446853ebae9239090b4e3,aae4102868c42e1b4417a06c01f2e57ea903e14a2732841c59df60781855571e,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0139,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0139.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0139.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0139.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0139.txt,syn_wound_0139,train,SYNTHETIC,6bda740380435dff940f85df47ab52b87b55e3e50c3e76181adab40167e773cf,1738dbb94685872d48a4661b4b8af835eb3ce8790b7307b46eb976a881288925,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0141,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0141.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0141.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0141.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0141.txt,syn_wound_0141,train,SYNTHETIC,fd8d1401feb9212d35992f2661e2c6bfa7a3f758b43220a96bcc7620eea00e9b,e462f2d1cf3df0be0e3fbb296ee2de00d917d3a412a1c13993b5e7eb2ac372a4,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0142,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0142.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0142.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0142.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0142.txt,syn_wound_0142,train,SYNTHETIC,558fb82bb3f0cb1a2042f87d968b5274b55e49b2be79c7bf2437319ad4d24014,00ffd5063a5bd0c23920d1d12d8217aa717006fe6248675d4f23ed5c7ae851f5,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0145,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0145.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0145.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0145.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0145.txt,syn_wound_0145,train,SYNTHETIC,e2124a63ae2184963710fba1bd66e5ec55c803ec6d2c4dc4dc0d2bc6599cba79,7c5f9e9ead0fe2b9aa3bec57e4c179c41d5dff473ada2284a40d3231bfa11b09,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0146,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0146.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0146.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0146.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0146.txt,syn_wound_0146,train,SYNTHETIC,2c277b193d76271b446c70e4c7bc475c8d0ddabc1d963313929a13ac2329d95a,36c038f7e54b35b4a318f967faf7f9190c01ddee5175503fc14fda745dbb191f,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0148,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_0148.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_0148.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_0148.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_0148.txt,syn_wound_0148,train,SYNTHETIC,3eb65bad0545c7445dd8799c98745839f5ebc6e6c0253269fa8a8f6916145290,1674fe9d904c4c1f2dc12838df88ec7ff0e493bad87ae6a54655b441a8d08491,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_neardup,train,data/datasets/yolo_processed/images/train/raw_synthetic_wound__syn_wound_neardup.jpg,data/datasets/yolo_processed/labels/train/raw_synthetic_wound__syn_wound_neardup.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/train/images/syn_wound_neardup.jpg,data/datasets/raw/synthetic_wound/train/labels/syn_wound_neardup.txt,syn_wound_neardup,train,SYNTHETIC,66161c4de0992abfedd2633ab8141d0f6c7bb99d4aec80428c1a480a1f7132db,6ea97d6703ba096ac01a710fec4f5ff00c3b194f70735e1fdb445bf63ca3e24a,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0150,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0150.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0150.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0150.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0150.txt,syn_wound_0150,val,SYNTHETIC,3e46496c35a089cd7476e5cc0b24a7c4611962730bee8962addd19edead54ebd,36bd205ae164f37eaaeaa3a49fa90c2299360649be6ee75738ec3b106f5d3923,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0153,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0153.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0153.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0153.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0153.txt,syn_wound_0153,val,SYNTHETIC,3f82065f4aeaf52b4dce9bdea5e61219309375d7fa7c2fe9ff90a962910aed1c,c0a6d7b170a7d9656477fbcafb09d5a4ee2c0e81e6893bbcafc9991adace7e98,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0156,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0156.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0156.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0156.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0156.txt,syn_wound_0156,val,SYNTHETIC,6b3234a8179e25556ca254fe35b994cf13d26b76311590b70b4ae7b4e143f964,7c7034a47ec81d51e40bb2a40b913434f0ec47eff5ada6891b2f87c25d21dfab,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0157,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0157.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0157.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0157.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0157.txt,syn_wound_0157,val,SYNTHETIC,7161316c32923c1e5bf4236fcd461223cd4ccad4106ebeb915764bcc9e61252c,d3cf73a74cff04f51d6fa43854997f1faf773aa54d5653d9fa86ef3da3c6d41c,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0158,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0158.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0158.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0158.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0158.txt,syn_wound_0158,val,SYNTHETIC,ad450b83253ad13b347826ee915c71ec16bcdf9d8c96cfbadc9087f69ff26e84,e0ac733b8fd77e408ffa5132c565c0515ecb5db85e260c33897f7d8338be592c,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0160,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0160.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0160.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0160.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0160.txt,syn_wound_0160,val,SYNTHETIC,033f34872f2f97517b149bd54cbdfde7afa60f822978aa891bc1f7ebd7bb4faa,657004b1eca24048e8dfa53f61ee3e57e8ae92bd316711d650915ed020a5dac4,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0161,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0161.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0161.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0161.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0161.txt,syn_wound_0161,val,SYNTHETIC,2011dbcdc9edcecd17db6c78f343cf50e4318dacf0f4f66505ed8089bf6f6463,f3526ef3fed58c72c3a922d4d851a02a8cf782dc52f6b7d10fe05e57facce92b,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0163,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0163.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0163.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0163.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0163.txt,syn_wound_0163,val,SYNTHETIC,cd8c027d07ad5141421b46f4f2538b96edd33f0f72652e2ff75016c25907577f,a16317e9883a84a512ebe2e0b1954f4fc8a4f1883a57ecd1c1658099bbd470d9,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0164,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0164.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0164.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0164.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0164.txt,syn_wound_0164,val,SYNTHETIC,8a3c2cca79efcf52e80ff56e15eda103d95c106cad360616eb94e2bae60a3073,c1cb2f0bbad8b2ecd5d62b120d09490ac38626e6af6a613aab1c5c7de06e2ec3,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0167,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0167.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0167.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0167.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0167.txt,syn_wound_0167,val,SYNTHETIC,d1bdff6c691cd1c31a4ff373c4dea67e6aaab59ef21db4ab7000e2c8786785fc,4bdffbee64e54a8c8ed97f8638a73e6f9ac12179bf8e4f74d56ae99954d89d8d,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0170,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0170.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0170.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0170.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0170.txt,syn_wound_0170,val,SYNTHETIC,a780473470fff5928ea5134e41126d3e151afa588a1c5a786cb903c56bd7f8e5,efa9ab0ddbb95f2d16badd14989395ee570ae676031903957bf902abca08902c,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0171,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0171.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0171.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0171.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0171.txt,syn_wound_0171,val,SYNTHETIC,f5e8be7d6f8d78b9f33ddf496ecb959040909ecea6d159e740bc9d959295c7ee,5000040f1b625ab084f79ddb4f53b5249322012949559a2a75746241b0b602d2,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0172,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0172.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0172.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0172.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0172.txt,syn_wound_0172,val,SYNTHETIC,22844990fd880462094f6b197a46664392044d17433073f250b79ad48063bf75,80c2821fc0d5c5d4271d19e952493147033f65dbcb11dcd10fff2ae230be25c1,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0173,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0173.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0173.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0173.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0173.txt,syn_wound_0173,val,SYNTHETIC,3fe10bf669db7df3ac3c7db4ed78f0ae4ea11cee87b9834bd62fddec8619cf68,3b04916467c05ca5d2ef2370e95ed4028e3877f8d9a4f214987000896eb74944,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0179,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0179.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0179.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0179.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0179.txt,syn_wound_0179,val,SYNTHETIC,22354de9f1781dcb4fd52ebf4a19e69f7774781269c6d27853b86fa0355f2f9d,d130f9cc4e16813cf37e0ba681d8b7a972a0481ac879c49e3e61e43abb503faf,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0181,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0181.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0181.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0181.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0181.txt,syn_wound_0181,val,SYNTHETIC,55d66d81809ee5dac8e5955d6b5fb1a802e0f086f71f0f59a03fa8ed2094f3fb,4a534828947d9ee6be3c1f96e2efd7ab67700d58f0d29db9f9e626b7269a13d2,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0182,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0182.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0182.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0182.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0182.txt,syn_wound_0182,val,SYNTHETIC,ace1d0125b7e1413b2a57d09858552a8bd829a58061a41b3a0e38fe6ce810c51,4ab3d95f85114bcadea357c87fb6608ee9098f04e1bdf0e45ebc472e2d374779,640,640,bruise,,1,1,0
raw_synthetic_wound__syn_wound_0183,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0183.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0183.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0183.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0183.txt,syn_wound_0183,val,SYNTHETIC,00a3883595de0d1c41ef5a44e475b6f6f916833a8f457d5654a357fe03ad5bde,f01d1481fecb624ca20deb5f76433a9af8e263ec3bb51e23b1b269c6bfd0f057,640,640,cut,,1,1,0
raw_synthetic_wound__syn_wound_0184,val,data/datasets/yolo_processed/images/val/raw_synthetic_wound__syn_wound_0184.jpg,data/datasets/yolo_processed/labels/val/raw_synthetic_wound__syn_wound_0184.txt,raw_synthetic_wound,data/datasets/raw/synthetic_wound/valid/images/syn_wound_0184.jpg,data/datasets/raw/synthetic_wound/valid/labels/syn_wound_0184.txt,syn_wound_0184,val,SYNTHETIC,6ac2b3fde5e8225852846d07737e8eb04e037566c73510c2df59018a74bf4582,d872bb26a51e3467fbebae3527073a29444b011bf3b05b9a4040614e9013b7f3,640,640,bruise,,1,1,0
yolo_real_wound__public_sample_0001,test,data/datasets/yolo_processed/images/test/yolo_real_wound__public_sample_0001.jpg,data/datasets/yolo_processed/labels/test/yolo_real_wound__public_sample_0001.txt,yolo_real_wound,data/datasets/yolo_real_wound/images/test/public_sample_0001.jpg,data/datasets/yolo_real_wound/labels/test/public_sample_0001.txt,public_sample_0001,test,SYNTHETIC,f3a0596e8cd0212b0435977128635e66bd899c555bf9a3e2f923ec665b044d71,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,224,224,cut,,1,1,0
yolo_real_wound__public_sample_0002,test,data/datasets/yolo_processed/images/test/yolo_real_wound__public_sample_0002.jpg,data/datasets/yolo_processed/labels/test/yolo_real_wound__public_sample_0002.txt,yolo_real_wound,data/datasets/yolo_real_wound/images/test/public_sample_0002.jpg,data/datasets/yolo_real_wound/labels/test/public_sample_0002.txt,public_sample_0002,test,SYNTHETIC,b5b1eaa164eed94f775a3402658434e6e6c0fa5b4e2f38aa2cfbd8d81f00a88c,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,224,224,bruise,,1,1,0
